Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
KIAA0930,13.387554,4.2384214,13.346949,9.455229,43.67228,17.844017,13.815035,13.979716,6.737733,30.211414,17.288757,23.490707,11.371778,24.384436,4.9264727,21.464085,10.8075,39.2564,16.631111,7.3136234,6.864064,21.202168,23.260351,13.932655,10.454098,15.90617,13.399984,18.116934,21.628689,8.3403845,26.594776,36.854443,17.577225,14.602482,24.812876,14.501545,26.207037,17.11986,6.304399,14.651243,3.183567,11.644546,6.27573,7.8619647,20.579828,9.424341,11.445843,19.593725,16.849628,14.740357,15.728152,7.717778,8.257482,17.688507,7.5199842,65.57918,4.864793,12.333514,13.589771,21.741272,13.795313,25.281775,14.283293,15.225972,21.349344,20.46642,20.888115,7.895918,5.779946,4.768291,32.056343,2.4734263,10.012079,7.6714234,17.98805,12.802761,12.541788,10.603174,6.3471503,10.560684,7.931037,22.222239,18.989056,13.815203,30.709953,12.050995,34.29443,19.77847,7.8732057,13.612858,21.335655,9.892512,21.747677,19.242222,17.072481,16.655783,5.2522616,12.2885475,28.320911,41.57895,20.619232,4.5020647,23.000275,11.500475,20.113785,359.31244
FAM118A,250.71164,111.376015,197.52914,169.11755,560.29755,213.24525,202.4193,174.40308,113.61508,336.80316,266.79834,268.82135,141.80325,226.5862,87.61128,335.14307,240.39938,630.1782,190.6054,98.06506,91.54264,289.3228,298.4853,180.9195,136.76245,249.34431,166.31398,290.04276,321.6695,145.52795,316.48593,508.0551,333.8604,242.4694,367.1707,221.60803,341.7141,283.9101,88.41531,182.26375,81.787964,126.151344,97.79643,146.05423,317.00174,190.02458,182.41678,260.76035,342.93762,172.02252,228.0185,117.43438,108.8413,243.1316,99.120056,775.2948,81.380135,159.30757,157.83154,223.36363,191.39357,328.52246,143.64915,138.29576,287.90515,340.19138,318.01163,127.957634,93.327,64.05414,442.64008,42.974583,157.78601,140.8888,281.17395,175.42337,160.55882,163.27335,111.98276,157.97716,135.64595,301.168,218.1381,205.88528,441.72327,209.28975,394.71808,213.00926,109.18189,196.19295,317.04257,132.98491,268.92123,280.96085,230.0794,196.78662,133.20753,150.25055,311.5957,459.18073,277.84732,86.288155,276.87408,179.69095,235.85149,4502.615
GTSE1,156.85051,59.259724,123.136604,103.74263,373.94785,149.76826,128.64577,126.71246,68.976234,228.14783,161.11058,184.74461,92.169754,137.96564,50.40437,129.90692,130.65039,323.35266,123.59365,51.95911,60.248413,186.55261,209.13475,122.73539,76.5461,142.27486,106.9221,192.33481,207.11008,81.37954,240.63934,330.90976,206.16873,165.9197,236.34767,138.5999,224.42224,176.35945,47.400333,119.9438,29.229664,85.15117,47.02354,74.15252,207.71022,107.6665,110.06137,162.26265,209.79228,102.504814,148.94528,72.350235,69.893936,172.90205,68.21304,505.37314,55.430653,97.82854,102.16238,153.7143,127.22422,214.67403,98.26434,99.074295,213.91025,212.5725,222.21832,77.76118,53.42144,49.087517,283.15295,30.868496,103.1217,85.40471,195.32501,102.19539,110.194916,105.34198,74.49791,105.10456,74.245285,204.88362,137.10393,122.06702,269.08203,128.9989,242.23578,158.34134,73.37933,112.561264,161.88452,83.697174,161.84857,166.28712,156.15768,130.22762,57.202217,107.53596,212.77576,304.4397,175.5591,52.792492,184.10344,123.92485,162.09532,3099.3066
RP11-717F1.1,1675.1029,626.32336,1345.2277,1193.5201,3801.5137,1430.45,1383.8265,1281.2234,787.2267,2406.8167,1816.7179,1893.356,1382.3871,1562.7974,936.7639,2266.5593,1664.5233,4861.2065,1463.688,698.9053,660.4212,2020.6213,2110.5872,1344.6926,892.59644,1517.5051,1144.2225,1926.2977,2268.9453,900.7708,2516.21,3760.8186,2105.6062,1683.0188,2453.2146,1398.8083,2294.4397,2013.5923,622.3832,1152.6748,456.99503,843.2197,635.8565,1031.4867,2145.5703,1178.7013,1283.3303,1664.5991,3899.634,1212.2524,1496.087,737.60443,733.6306,1638.5496,701.2622,5113.8784,603.24994,1083.4069,1158.4854,1582.7981,1398.9102,2300.3337,953.5752,953.1727,1945.2649,2358.4373,1940.911,808.6654,619.64056,505.88947,3164.2517,338.41574,1087.2476,1218.9846,2017.3967,1236.6606,1147.3479,1104.3844,755.5143,1045.1284,1097.7291,2017.1351,1493.674,1347.0115,3494.3716,1364.9188,2912.9863,1424.6924,916.3405,1577.2017,1784.793,894.1194,2570.015,1950.314,1673.1715,1329.6207,1089.3365,1085.2997,2145.2766,3296.8767,2098.6348,575.53516,2074.8303,1240.8999,1561.5758,30140.621
AF240627.2,9.239878,3.95492,5.3177667,5.59226,16.273249,8.568669,7.9300256,6.6462817,6.0841007,9.820314,9.089259,6.0520363,5.163474,6.7618923,2.0250618,4.5158577,4.437161,18.534922,5.2926273,3.6360955,1.8379803,12.304639,14.884369,5.364271,3.1867082,9.013929,6.59389,10.160026,6.911778,4.634962,8.819941,14.512349,6.7862563,5.1248164,11.850373,3.6723082,14.643475,10.013184,2.4224036,6.3330536,2.7341945,3.6308656,1.6796274,3.1224284,9.748233,6.0345335,4.076365,9.465412,9.49423,6.2669363,7.125225,4.5337377,3.0345201,7.006089,4.053626,24.23861,2.0840316,4.484439,5.3290467,5.976426,5.1160417,9.000264,3.7254043,3.2676756,8.155174,6.984395,10.376999,6.030695,2.070679,0.7379745,15.220235,0.76929927,3.9162133,3.6298587,9.365368,6.535364,6.992446,5.772572,3.6788824,5.3478236,6.57155,9.515124,5.856338,4.837178,13.447868,5.260102,11.781096,6.3660173,5.278516,7.3042307,9.362411,3.568444,11.649917,10.131989,5.781598,2.9498825,3.0292854,4.0029855,8.249956,17.135914,6.4429674,3.4022245,9.992428,6.264799,7.9515576,151.39276
AP001171.1,941.23254,327.01508,643.237,564.47095,1936.3251,721.9565,750.98157,640.30493,578.26624,1172.796,1014.33655,945.93536,546.78265,717.2613,351.39127,1031.593,1049.3196,2506.0466,750.97864,317.4145,338.98135,1022.62836,1021.0657,634.27783,513.6825,787.22375,573.2122,1054.3419,1039.4814,469.58368,1215.0955,1757.5496,1117.9209,984.632,1372.2651,775.1949,1384.6709,1325.7914,387.17258,669.5357,243.89313,457.67163,333.3936,532.2181,1291.8148,638.8076,644.85754,902.431,1103.3057,583.90717,824.2768,393.97406,353.9344,882.30756,386.8264,2574.0872,322.32092,596.23883,550.86005,765.8216,696.4267,1138.1112,525.3357,531.8939,1059.2513,1122.8691,1133.2582,465.2588,344.9622,278.9607,1649.6749,167.77254,617.22327,428.6933,1049.6135,591.7921,565.5971,559.2435,373.62524,567.9307,481.4902,1084.1289,779.136,730.5246,1380.4514,681.591,1439.726,761.8813,404.29852,693.7767,1241.3615,502.12793,937.8582,986.30206,815.2002,707.1665,478.9392,556.8003,1162.5837,1686.8,949.17145,278.89618,963.7961,662.61725,907.5918,15943.116
DOPEY2,17.705864,5.6878076,11.773361,11.343571,45.30636,13.021839,14.856076,14.173698,12.35722,26.688496,27.672022,18.09564,11.191143,21.231966,5.952759,59.19263,29.95369,113.16546,21.845583,6.869238,8.407062,24.54618,23.426146,16.52667,8.654783,19.071419,16.021282,21.30065,28.416018,10.725953,29.595375,43.823208,19.003847,23.707567,31.890038,17.565697,20.802486,18.253525,4.90257,14.5245075,2.2116742,6.829253,7.1692185,21.30616,34.136703,21.123774,15.224242,18.157717,23.194738,16.863474,22.677614,7.2467866,11.147982,20.800102,7.9139647,52.613804,7.017805,11.577396,11.7540865,19.543766,14.466389,28.427876,11.053985,9.917103,25.664017,18.849354,23.97306,9.142332,9.421348,10.397614,30.673721,3.4331949,9.786468,10.711589,16.695402,16.242752,11.946184,12.200233,5.9061522,8.8713255,11.169817,23.499489,13.931195,17.37406,21.279469,19.5617,34.913246,15.6697445,9.087794,8.98001,25.482676,14.601053,18.78389,24.258184,17.731232,14.888816,5.06354,9.548858,20.21193,35.877335,21.799667,4.309518,25.74947,15.967219,17.414553,350.3448
AP000692.10,5.3931193,2.2128646,4.5829735,2.0286813,16.789268,8.995133,4.649325,4.46625,2.7832506,10.345874,5.6507816,11.188036,3.181659,6.4440303,3.4222605,9.18413,6.577185,16.142336,6.7243147,2.567026,2.4765062,8.3419895,10.230341,6.5664234,4.0618496,9.12548,7.2822385,7.8461337,9.225653,4.112831,10.584527,16.780193,9.469104,10.843084,8.6798525,5.332325,9.576856,10.185169,0.8292326,5.352294,1.8205291,4.3964486,1.8210181,4.3156147,9.864138,3.951497,4.401181,7.438044,4.361862,5.525172,6.767624,2.5157008,3.0640192,5.778407,4.0745573,30.269026,1.8286225,5.326035,2.8238533,6.857308,7.6332664,8.683046,7.904048,4.125419,7.5566206,8.08776,9.9760895,4.064773,2.2051923,1.4424314,15.540079,1.0008571,5.9422398,4.5814147,11.019064,5.493205,6.732355,4.02114,3.7665863,5.8297653,5.8841815,9.487495,5.9932942,7.112138,14.204798,5.3392744,11.323721,6.7091618,3.3690426,5.4691105,5.969845,6.5363193,7.921215,9.814263,6.586505,6.460897,3.0726602,5.1378727,11.356574,14.91034,10.659712,2.387156,8.002567,7.0133996,7.0599546,154.74055
DSCR8,462.5188,209.41284,382.1813,351.55377,1142.2103,433.29623,392.59354,365.3995,251.18661,663.18115,531.07056,505.31305,282.02896,389.83337,169.37837,620.8375,530.54285,1278.2574,353.3681,192.1305,182.51392,530.6063,600.9521,385.32544,281.27594,426.8948,360.44208,532.1936,681.7548,267.5808,710.0345,1005.0352,597.6138,491.06396,719.02106,429.19876,705.4609,597.6,178.09647,338.54736,158.75446,253.05069,180.55322,339.20566,668.569,407.26968,331.5263,515.3503,743.8181,333.86072,450.5904,245.73409,187.23506,489.49606,202.9968,1462.2069,170.10683,311.02313,324.42188,481.20947,410.10193,644.76544,284.68536,268.41946,596.1275,655.1367,601.0587,252.1645,199.2348,160.98807,875.75116,99.93362,313.7226,282.43024,572.9679,301.71442,343.5822,325.53476,228.21327,295.86343,253.35968,565.83307,462.95508,420.24637,741.2693,368.91153,825.484,419.42664,239.31686,389.0666,533.50757,281.78024,506.1945,562.44543,454.37167,402.87952,269.97327,322.95584,639.4139,964.22437,574.0735,178.83136,548.9495,362.33365,458.8411,9093.477
ETS2,50.472466,17.573631,43.99892,40.88887,142.02357,49.896706,40.72532,47.81481,12.819138,79.08932,55.3681,63.629997,29.37872,43.77109,18.118795,50.81098,40.390182,108.92551,42.19674,14.86005,25.300346,60.76543,64.42898,34.116013,25.57016,47.484436,46.824608,62.444935,66.637,27.437132,89.80258,502.0038,85.609245,65.466,88.01471,44.458843,79.28032,69.66413,12.106548,43.797867,7.0052667,24.261671,16.710443,22.297165,67.471596,24.498867,41.3127,54.766716,60.57373,38.308887,54.759182,24.439146,24.426003,66.47322,26.4478,211.94617,22.433422,36.919113,38.672783,55.50255,48.57453,92.06693,39.19022,36.78851,75.27417,329.42587,77.84393,23.660194,22.470814,16.43239,95.60314,9.628902,38.408096,35.18361,56.24533,38.40548,34.082874,46.034462,19.746891,33.082123,33.07914,78.41224,46.00229,42.17646,95.246666,49.9261,91.791595,50.831917,27.095932,34.281822,56.04489,26.126823,69.54396,70.4648,57.73602,44.862408,21.385193,32.3765,77.84709,112.811646,70.28947,15.635905,73.92305,48.49041,62.13825,1148.4094
ICOSLG,7.33531,1.5367001,5.6529155,4.59961,12.534238,3.1682591,1.9012326,2.7483985,1.6767617,8.247975,7.7985706,3.5897546,3.2153087,5.979682,1.747168,4.858186,6.7872496,9.359771,5.5508633,1.5620685,1.359192,6.992937,5.3201337,3.1895456,4.9201684,5.898638,5.457348,2.7498639,17.851505,0.4988496,4.013322,11.890633,8.29099,7.030264,5.536029,3.571656,7.3838234,8.457976,2.797317,3.7029698,1.7162015,0.34469137,2.1149576,3.655641,3.8240457,2.5572834,4.914833,5.9304433,6.2338624,3.243966,3.5317373,3.3305604,1.6362866,6.09206,1.8243161,21.392973,1.4263383,2.6289709,4.749397,4.2003717,2.875264,5.1199374,3.1371427,2.52055,5.931408,8.217937,4.6472673,1.7942399,1.8319839,1.6472118,43.88839,0.38296694,1.7829702,3.7418728,3.5791757,3.2713459,3.000522,3.5777106,3.407314,3.7091775,2.96361,5.9455776,5.4507957,3.526556,3.5510728,6.4821386,13.267188,3.792893,2.883872,4.9462557,5.8592515,2.217856,6.0385323,5.0664477,5.507794,2.8656852,1.5436857,4.3926764,7.6521487,7.8844695,4.4058156,1.900764,4.213488,1.8759053,7.3343263,99.44446
ITGB2,45.486286,14.639416,36.724545,21.355713,109.73543,39.44998,39.067173,28.100203,18.254116,48.099644,48.98349,33.21747,28.187523,33.4142,15.833496,302.21967,125.12139,427.34967,62.831856,15.8534565,11.792739,33.77183,44.235474,28.043915,35.146893,37.68794,25.789362,43.254856,37.2044,23.292307,59.492165,135.01366,46.069664,81.385155,48.36115,31.82241,53.93892,56.155193,10.135675,32.809578,15.708075,11.007029,16.374924,42.659096,57.568935,36.17578,34.104416,35.73853,49.070965,30.067081,31.54207,13.547092,16.586924,49.027336,9.38905,102.8918,10.818848,34.011932,21.823454,44.349983,39.417854,50.731705,18.499472,16.952545,57.079132,105.46314,66.56529,17.597334,11.295242,12.241023,115.245575,3.2775395,18.695763,19.841969,47.669987,21.569473,19.108559,26.765083,18.739435,21.25489,22.998606,49.552246,28.468172,22.447857,37.44674,19.445162,51.495697,38.874603,14.696016,31.793331,177.27158,27.188986,40.284683,51.693832,43.297882,31.397005,17.178244,22.539457,52.43133,61.201862,35.639626,9.983753,43.870945,22.406073,38.220814,801.47974
ITGB2-AS1,13.262929,4.6214395,5.8245506,5.1251345,23.320507,6.8242025,8.014957,4.3115125,8.161235,8.5585785,6.962247,6.146363,4.9945664,6.184166,4.7031436,30.26963,25.729988,90.23022,11.665406,3.7981179,2.6502328,8.656581,7.473356,10.086058,7.0951996,11.479247,6.084101,10.040011,7.8341,6.4903574,10.557612,21.108881,7.0131845,9.646147,20.51027,9.741115,16.470036,14.100147,3.2761202,7.208913,3.2762804,2.6853766,3.8488188,5.629355,19.252136,9.199821,8.524435,4.9036074,11.248482,4.4112005,9.39982,2.8663144,2.6120105,7.726142,6.7560635,23.262743,1.5727153,7.68592,4.375246,8.558167,8.394737,13.810166,3.8882358,6.723516,6.150711,20.078522,14.262296,7.013956,3.5068474,3.7307973,28.634064,2.2555661,5.341345,3.2794793,10.587779,3.4108896,4.1210766,7.106105,4.914343,11.238931,3.7175374,8.022847,4.7846956,6.0989227,12.8968,5.4933414,12.729555,8.553129,4.328598,5.9124293,43.277466,4.2751956,11.543705,8.016202,7.958102,4.3130603,12.22393,5.3499856,11.33463,13.070012,12.252475,4.6225977,8.363062,3.2400892,6.95312,153.32156
COL18A1,659.3743,278.93387,493.3391,556.4114,1469.3611,560.21576,495.61475,651.5111,302.0671,922.24286,699.5846,774.8594,412.41095,626.1258,239.2243,614.74524,540.2351,1360.8048,456.0068,234.50423,254.84378,807.88434,1239.2245,467.78546,344.89844,535.5303,443.21423,726.1365,1134.6062,344.94446,881.7925,1316.1525,933.28107,582.589,907.01636,510.42255,855.73596,737.75696,231.22247,504.2346,173.89351,365.63596,265.0031,324.13373,788.2309,454.35434,529.6189,698.3125,845.53156,419.86435,588.69885,527.6316,293.39484,652.76215,255.72958,1996.2784,269.57944,403.7436,420.01062,588.9659,538.10205,844.1323,383.0727,401.9412,737.8898,895.34235,858.8062,297.89514,233.42525,181.84048,1062.0544,136.64146,449.93793,474.03033,755.7529,717.66595,490.773,476.0174,719.3316,382.93518,351.59094,735.30884,609.8141,561.21924,1086.1637,672.7189,1008.26636,582.3609,304.20093,489.8399,728.53076,368.24295,865.7271,690.7952,582.32855,519.28906,314.6029,418.03857,825.0917,1406.2622,933.2404,205.46797,777.4076,481.0652,655.08936,11963.927
C21orf58,270.67868,97.31829,204.03596,182.10954,591.5748,247.77121,217.53436,191.51114,125.8889,366.52084,295.0316,306.06293,149.15776,220.77457,85.15015,266.26978,220.65706,627.58923,212.70795,90.507324,94.79644,310.85217,359.40973,208.07837,133.98723,252.4246,180.22757,295.95145,369.63477,143.84717,381.28305,571.848,367.86932,254.93184,394.51025,212.92555,371.22723,301.93118,91.85198,209.40346,52.76667,134.49768,96.954315,137.8255,340.08087,171.4692,194.22598,285.28156,349.9477,183.17508,228.2919,132.48853,113.045616,266.4764,109.08567,813.6658,94.59931,169.95009,166.7727,249.56151,218.8745,349.11084,158.63556,151.32213,325.68585,356.4237,337.81494,129.03384,94.18974,70.483444,456.88293,39.3129,183.7504,145.57547,295.3266,187.11218,194.20921,182.55406,114.040054,171.44632,138.81479,334.2212,240.70334,220.9977,449.24628,213.42383,417.5999,239.1919,127.12387,207.09624,283.13437,142.51141,288.4389,298.72305,250.87999,235.32202,104.69198,171.669,350.0821,531.6662,313.97263,74.00832,302.6372,199.76965,266.64148,4983.142
MT-ND6,1302.6326,473.12717,1047.1526,893.6803,2797.6038,1099.1945,1052.1603,868.7009,627.876,1724.5739,1433.3868,1390.6705,768.3598,1002.5721,397.25745,1388.361,1035.8727,2953.7139,924.14844,435.2313,453.2404,1361.1521,1590.2795,876.8985,806.957,1143.2958,896.83466,1451.3119,1609.9773,704.4483,1720.9058,2755.0928,1680.3628,1288.0742,1749.572,1056.5342,1712.8937,1430.125,477.52496,960.6344,336.5296,581.009,498.06488,702.6109,1595.8763,775.9371,865.24054,1310.9824,1545.2837,926.2373,1088.4637,524.6458,512.7727,1233.1691,517.5567,3585.7031,452.78705,802.03107,789.59717,1120.9211,1030.814,1722.1632,758.9835,730.3909,1563.3503,1712.4009,1639.5045,587.5156,460.4858,350.79407,2069.6326,247.77498,796.3666,659.36316,1394.894,920.5373,857.938,876.2868,549.3231,732.86725,705.7994,1541.2142,1079.0455,995.81415,2355.6614,934.381,2054.533,1124.1648,645.28357,914.6878,1494.2346,715.90515,1353.1539,1415.6659,1165.48,1025.9603,578.28107,818.8564,1632.1234,2554.7893,1444.7476,467.3193,1422.246,965.7296,1165.8317,23576.271
MAML2,4.8901668,2.3042593,4.1319337,4.751056,9.843287,4.3293424,2.7957137,4.3746753,2.2927237,8.333282,8.039322,6.960488,1.87364,4.55357,0.48462844,4.473654,4.097881,12.510384,2.933482,1.6607634,1.9868853,6.471071,4.7260556,5.7023687,4.3650103,5.853506,4.3966193,10.716973,6.4577675,2.0627794,4.663498,11.52808,5.2724347,6.2928324,7.902879,2.5267432,7.759912,3.9547305,2.2305148,3.1651304,1.1236763,1.8920685,1.7821928,3.6518326,7.899684,3.9296308,3.6038096,5.632472,5.7633996,5.860866,6.466636,2.5646338,1.8664179,3.9155216,2.0669174,16.716488,1.2597442,4.4379,2.5480387,40.88691,3.7108927,9.033816,3.3732502,3.9737625,4.962967,7.8457837,3.9978619,2.7553344,1.6906937,2.7481086,8.477186,0.13043524,3.448891,1.6864908,6.8051405,3.1614683,3.1098292,5.2316847,2.1030126,2.726086,3.4594479,5.592003,4.8375015,5.190711,10.130532,6.3059306,6.5602593,4.1408067,1.2443196,5.081867,4.1897783,2.5161679,6.3080287,5.5065527,4.7768326,5.631058,1.081023,4.3301835,5.6523123,9.331448,5.147845,2.3593693,6.147726,5.5895734,5.9580917,96.686646
SET,194.9604,99.50291,147.85646,158.64142,445.50403,169.61453,149.96492,151.8763,98.84741,246.71016,199.8934,208.34648,145.13608,198.7065,84.58299,315.66666,199.85661,592.5327,151.18385,90.18855,74.9847,263.86353,250.9757,141.83029,110.80862,188.88025,136.40634,235.14948,220.96196,100.10107,278.23306,394.55927,242.83305,199.15967,290.3225,170.53764,259.92224,221.6743,77.80003,148.52911,59.12516,103.55721,95.065056,132.1725,254.0898,141.37402,147.90944,213.36023,327.3578,146.10497,165.32918,93.46337,78.56469,192.26515,91.1219,613.9842,63.368057,125.33412,123.69163,183.96883,183.51945,277.95282,115.793274,112.03359,242.40817,236.10435,256.2102,112.49421,83.64711,63.025078,353.4455,52.92772,108.95765,104.62737,237.17946,150.01277,132.5411,122.796906,91.47796,145.93259,111.80326,233.87558,165.11215,212.53362,505.50015,151.00894,315.5447,187.95898,96.22587,163.05136,296.41827,134.72646,196.92711,228.66959,183.51683,163.97148,159.45874,120.563255,258.81577,376.19897,234.3583,68.237885,215.1615,160.6779,204.54414,3665.9824
CKS1B,543.5213,232.25049,404.39685,395.7118,1208.7881,408.88577,447.28116,366.578,263.1011,758.69946,562.9531,576.8192,363.25204,502.90744,245.4857,608.42584,488.85764,1315.408,390.44034,227.61227,197.00615,673.2335,662.4957,399.58765,363.88065,612.1233,366.29074,637.6421,671.57416,288.21042,769.4796,1110.322,775.5403,504.32693,795.98254,471.0214,759.83057,674.7538,224.63745,389.9533,151.18231,280.7297,263.22412,342.8013,724.844,429.5693,417.51126,609.1141,746.92316,416.7626,479.38687,254.8301,230.12845,572.4642,271.62827,1626.0037,187.67181,369.71902,348.1352,509.3858,434.5417,688.02826,305.0389,318.5947,690.8326,699.1889,720.01154,273.37692,203.55008,200.01964,897.2979,107.67045,347.2746,295.1417,699.264,431.52628,361.11996,349.94733,267.71295,399.65213,293.03372,622.3338,479.98187,466.10944,834.55365,453.0066,835.15607,494.7744,272.26285,458.57153,697.35,331.08643,562.3547,613.3588,487.75024,438.55774,304.89844,325.53375,676.2553,1125.6427,597.0963,204.20262,642.3483,384.41107,525.83936,9832.512
POU3F2,21.293163,10.772893,24.756126,19.201712,71.74723,25.654083,22.404545,20.988754,14.93108,44.89365,30.41911,32.903214,13.459946,24.413755,13.662076,16.843336,14.030967,53.88231,22.875069,8.085724,10.665034,31.350515,47.194366,21.248062,12.456055,25.762167,19.854744,33.92347,52.9335,15.672522,42.681225,47.44847,37.40909,28.000635,33.80826,20.630737,32.72056,31.52655,6.868662,17.573828,3.4190998,11.31176,7.753746,12.95039,32.380287,26.479652,24.647839,28.133652,24.356209,22.24117,31.895521,12.174635,10.46028,33.37761,12.146779,84.69905,9.64447,19.272137,20.889467,24.936586,22.47201,37.20378,15.413551,19.320372,30.955612,31.1806,40.02687,9.500752,9.175453,11.789028,46.947483,4.552038,135.48412,10.37006,33.481083,24.742018,19.931728,23.661837,11.540404,13.958638,16.473543,36.794376,23.509775,22.759235,82.03267,24.679918,42.78879,23.316326,13.866551,19.063148,30.010714,13.023304,34.032257,34.853683,30.760002,26.61784,8.977341,15.087226,35.172173,66.29744,45.81289,6.007697,36.985317,26.033186,31.833145,576.9705
