Gene,AHR,ARID1A,ARRDC3,ATL1,BAK1,BCL2L11,BCORL1,BPGM,C3orf72,C19orf26,CBFA2T3,CBL,CDKN1A,CDKN1B,CDKN1C,CEBPA,CEBPB,CEBPE,CELF2,CITED1,CKS1B,CLDN6,CNN1,CNNM4,COL1A1,COL2A1,CSRNP1,DLX2,DUSP9,EGR1,ELMSAN1,ETS2,FEV,FOSB,FOXA1,FOXA3,FOXF1,FOXL2,FOXO4,GLB1L2,HES7,HK2,HNF4A,HOXA13,HOXB9,HOXC13,IER5L,IGDCC3,IKZF3,IRF1,ISL2,JUN,KIAA1804,KIF2C,KIF18B,KLF1,KMT2A,LHX1,LYL1,MAML2,MAP2K3,MAP2K6,MAP4K3,MAP4K5,MAP7D1,MAPK1,MEIS1,MIDN,NCL,NIT1,OSR2,PLK4,POU3F2,PRDM1,PRTG,PTPN1,PTPN9,PTPN12,PTPN13,RHOXF2,RREB1,RUNX1T1,S1PR2,SAMD1,SET,SGK1,SLC4A1,SLC6A9,SLC38A2,SNAI1,SPI1,STIL,TBX2,TBX3,TGFBR2,TMSB4X,TP73,TSC22D1,UBASH3A,UBASH3B,ZBTB1,ZBTB10,ZBTB25,ZC3HAV1,ZNF318,control
CDK1,530.3992,189.73344,379.40533,326.15503,1310.5189,514.72534,437.4867,415.48322,233.7298,851.926,565.1196,589.9308,305.95636,419.03928,180.62015,453.7169,405.30618,1101.611,388.69327,189.04027,191.61359,576.85315,660.97473,449.38644,253.29733,518.5279,376.43768,607.9509,674.1766,296.8878,822.3698,1135.2605,706.313,504.18488,808.0017,417.6845,740.5352,606.37976,184.89279,400.36224,117.85784,275.88828,203.15378,267.9613,632.53156,401.29306,376.508,536.1487,614.49945,380.54242,479.09146,219.06448,249.0126,541.6563,237.02246,1765.6099,194.44229,343.36493,349.34995,562.00653,495.53357,799.6242,347.81494,302.1551,723.9002,682.1466,681.5337,251.0022,167.25215,161.41373,915.7135,118.84223,341.06766,274.56982,587.82117,350.2359,360.35007,382.72354,243.90588,342.9688,255.37677,691.3401,453.0012,430.67035,797.66473,425.9652,850.2626,499.40582,297.0601,395.93814,537.46014,293.81244,530.00507,570.16895,536.2494,450.7426,214.87668,373.11932,745.7889,1007.78064,629.38043,149.01994,600.4344,420.072,495.94867,10636.723
ARID5B,90.90137,31.587334,61.736935,60.003067,191.48557,70.371735,64.15766,54.69847,53.95464,141.1676,98.16295,83.75478,55.15474,83.74106,33.08204,77.118835,71.66695,174.96933,65.82551,37.364452,30.727531,97.24175,92.221924,62.13854,44.491474,81.248116,61.101818,103.9654,82.61331,41.318237,113.75642,205.61368,87.44269,80.28559,155.22594,96.50451,126.32635,124.69965,50.260384,70.46407,22.165178,48.586784,37.306564,73.49778,125.71229,71.10503,54.87299,86.85552,104.17202,57.889668,72.64828,52.34835,28.693073,94.58397,38.81278,235.18991,36.71734,51.70525,52.571213,85.32871,64.72654,109.94996,45.435444,44.683426,107.056984,145.46129,119.19134,50.258957,36.114277,32.419666,173.25406,13.806452,56.2928,56.556946,99.34204,67.65846,54.59572,48.844177,38.32465,67.06397,46.349743,105.70963,66.0996,102.7292,114.72618,69.61565,140.26596,73.94116,40.46245,105.949615,111.13132,59.26363,94.94655,111.76416,81.597946,65.97551,45.746742,60.815605,100.2269,163.29544,85.089745,53.093716,91.35565,73.60385,81.71586,1574.4875
DDX21,774.27765,381.19556,517.2883,474.52905,1692.2832,637.3243,601.87775,548.02594,399.00958,1026.2257,821.0066,762.1601,426.83356,622.8457,242.203,978.7844,745.5325,2076.4753,555.361,294.4422,305.3791,842.1012,915.8503,577.9889,453.7881,717.09357,513.71954,945.6688,874.76807,377.28027,1074.0051,1467.0193,954.58777,723.25793,1036.0458,594.50616,1004.28705,874.5127,315.71204,512.686,175.7476,344.62314,290.88742,470.02325,970.4121,559.13617,497.52322,732.759,1070.4701,539.5495,677.27844,366.49292,319.96796,719.00977,325.09122,2403.53,298.4716,483.01712,430.8847,727.6366,749.5426,1049.4353,430.75378,427.90274,931.8822,1010.33154,907.6757,428.77832,265.8055,249.94743,1402.8456,171.63014,459.78152,432.95575,859.5037,530.05334,496.96054,471.78702,376.6605,455.5006,415.26367,905.75226,615.8129,650.1683,1268.5645,607.8372,1152.9912,637.8122,408.00516,579.2317,1043.3448,443.8164,766.9473,786.73804,680.01514,600.33417,439.84335,445.70184,952.94434,1383.3081,830.8593,289.38492,785.9632,677.8578,685.48206,13629.697
SRGN,25.224667,13.509716,9.0092125,9.570451,19.00856,4.527461,29.188774,12.05088,12.8772135,13.006846,22.044683,16.142054,13.428323,12.743542,4.2468224,786.05066,43.126198,157.90524,37.619892,11.42229,2.5663617,13.540328,18.95974,11.796755,16.202448,7.7375,6.235672,19.732832,10.769199,5.8511143,24.580292,35.94493,16.804829,32.732185,35.736435,12.7685175,15.24511,23.824863,0.93079114,9.308398,0.0,9.324942,23.13713,8.193945,24.614683,0.82457656,18.928385,13.00727,9.358585,20.791128,3.640957,4.5327578,1.4664099,31.053595,10.033477,55.043938,2.5289803,9.493889,27.964016,18.877308,18.677456,12.228851,9.561662,2.3184204,20.704851,17.130247,18.552261,3.0194316,3.216023,0.0,28.640125,1.557233,2.815919,8.592222,21.543087,13.891985,11.4044075,17.114431,2.5335588,3.842013,13.162451,20.88128,17.783205,1.3408296,28.370466,10.257127,36.917274,9.86717,18.414675,10.32547,4.6154823,2.6942255,17.731709,19.24624,16.895275,19.38949,3.0001843,4.2427225,17.457264,48.494312,10.540081,3.9060028,24.565792,0.6685746,35.750275,308.31198
UNC5B,26.270359,17.069231,19.895706,21.280699,74.38497,28.281189,21.391459,44.618553,15.528467,56.464733,45.36535,24.971727,13.422407,29.09134,9.0520735,32.908062,117.05814,110.735085,29.829609,10.780292,11.585586,172.98479,37.31708,21.704397,70.67611,26.09253,19.0553,49.9305,35.11306,12.110345,38.838387,55.932587,35.218533,33.118267,74.07297,30.55167,54.62896,40.35817,5.6892905,19.71517,7.8541393,11.757551,6.642789,69.3187,72.28131,65.73362,20.43884,77.382065,19.988848,33.80474,28.045149,13.300107,13.121879,33.421074,11.026325,85.63049,5.833297,17.980015,23.441647,23.891651,24.780304,27.511583,23.49834,14.989978,29.58486,39.548386,34.48999,22.736248,10.43942,17.472626,73.68701,3.4437823,12.957782,8.478067,95.94971,16.270887,14.275262,17.129642,35.13094,12.091245,14.89246,35.32608,72.857285,19.302427,42.83417,19.059431,38.70312,26.65699,7.41788,43.044056,34.066154,9.833494,29.885157,39.806416,35.989994,18.586233,37.89682,23.335018,31.822613,49.22754,26.78364,19.128117,32.91703,24.163244,28.351593,555.9772
C10orf54,38.268192,10.091021,26.347553,12.414534,73.597755,35.037704,32.130196,19.347475,16.00829,47.727158,34.593143,30.827673,21.869804,27.89515,10.262135,301.76166,75.05713,273.41592,45.99193,11.834479,8.477656,27.592878,44.703644,20.572227,40.160057,29.457138,22.23772,35.612095,22.760515,14.781031,45.518887,173.11845,59.486774,63.94586,47.81019,23.99657,42.1819,32.22942,10.022007,19.539766,10.383427,13.469254,12.996784,25.0957,49.343185,26.390467,23.747467,28.461708,39.796722,29.422813,26.931007,17.174921,10.4442,39.221943,15.616174,108.7227,16.210642,28.89283,19.252228,23.47707,24.352161,44.765305,24.678898,20.432508,44.162872,143.80212,39.99447,20.535742,5.7219677,5.507725,120.886734,3.9164453,15.833744,11.325177,36.74711,17.696564,19.91942,22.576588,14.062395,15.368198,15.598398,47.364716,26.163998,29.054052,45.55816,23.508778,48.97639,22.394283,19.12165,24.068567,64.24778,11.713695,31.297855,42.708275,29.714201,25.104256,15.393019,17.007568,43.13394,59.4327,29.81297,14.046404,33.83366,24.260647,29.544888,598.7284
PSAP,586.00977,251.24927,437.45926,430.63568,1333.1226,504.48666,456.2351,464.02533,295.49896,827.74005,627.8974,676.3694,405.84152,618.8691,245.06503,642.59143,488.12027,1317.7249,448.73486,226.0587,215.22571,772.35834,740.8587,438.50055,357.20273,559.69116,391.0461,738.65247,863.2062,291.47263,832.9313,1196.7502,809.2308,604.93915,868.58344,531.11115,811.45874,700.54974,225.77437,450.97717,167.8628,312.91418,273.4099,360.9047,731.95325,414.32742,420.5802,598.37726,871.7991,452.39746,541.6243,268.22806,255.23311,573.3817,255.71255,1817.3431,225.4388,385.89175,388.2443,577.6043,519.4464,770.57007,345.20642,334.77338,720.74084,786.0102,754.2516,289.96475,214.59439,231.90823,1012.6015,135.60373,392.63147,349.0818,653.936,411.06805,393.13196,417.5541,278.82208,387.4434,334.07388,740.29926,513.51935,508.12445,1046.3322,462.60532,922.1138,509.5548,294.7358,460.02972,689.63184,304.49762,633.90686,673.69745,581.1289,464.61725,301.29904,380.20972,739.3239,1136.0964,646.4392,219.66846,673.33344,482.89542,578.7154,11207.739
CHST3,9.227598,4.761841,12.961335,22.5824,25.971674,9.683301,8.448324,25.155197,5.3735228,21.714466,9.928897,20.043592,7.495905,11.443089,5.1291943,2.7082329,8.025769,19.976484,12.280856,5.6912885,16.568848,23.291508,30.478264,11.978582,5.6159472,14.835545,10.749002,10.956256,184.83443,7.590358,26.072857,21.29028,12.240145,10.541521,21.065336,13.26811,25.034317,9.722018,6.980505,11.640633,0.0,5.349472,7.272928,10.758365,9.716967,6.374818,7.0328846,11.152984,23.765867,12.64801,9.103456,3.1099708,5.193039,12.454882,10.26808,41.54422,2.9514658,7.6879663,11.898711,4.142859,11.753738,10.657868,7.8424397,5.773822,20.609684,13.487196,10.510935,3.1632514,6.6826787,5.3873515,21.27753,4.415315,10.904005,10.793341,10.28898,12.593761,8.013534,9.728123,2.4549155,9.53428,8.384632,18.842999,11.246377,13.589695,346.6901,9.094917,27.018005,9.818953,8.68437,7.13448,8.537331,2.707715,30.22181,23.755156,8.251788,10.22363,4.51869,3.8509865,16.381773,16.533138,12.428268,6.173855,19.864487,12.597612,7.028812,240.3437
DDIT4,174.69537,26.071121,79.85663,78.11008,212.05191,90.74701,87.8748,67.7786,50.369713,193.40031,131.94865,108.04225,55.819733,108.345184,54.852448,64.49347,67.37092,192.05208,72.789795,33.748775,31.446377,173.22122,176.55382,91.04245,410.42535,427.92773,68.48397,125.10095,178.01598,66.79952,151.92732,219.82622,152.07301,97.18157,132.00168,100.791565,133.12027,101.50142,40.276695,75.60171,48.215775,46.20231,35.918518,62.114136,121.55255,82.41614,78.544716,94.44586,131.61429,65.7296,121.81722,35.983097,40.883236,98.592354,45.789272,423.5536,37.749054,63.020107,77.66137,132.63503,97.54563,149.416,74.20705,68.83423,157.21011,109.13701,136.50322,55.51335,48.163197,29.677767,226.56104,21.478165,57.046806,47.31956,107.29204,71.34769,67.88565,77.69532,32.510124,73.85904,66.14136,129.68213,96.64764,94.1223,154.56934,86.63501,210.42502,122.23758,60.50637,101.74341,107.805275,72.22689,109.90879,115.76758,98.167984,68.45891,59.741486,69.33572,141.04138,208.6348,113.31282,40.909107,91.386856,102.0679,111.12611,2045.5886
PLAU,8.445856,1.9670354,4.113971,2.5603404,17.340382,5.9295125,4.615921,4.128057,2.3929446,9.425977,13.701241,6.6647024,4.7192965,4.2526207,1.3007241,10.723944,9.985241,32.025307,3.9762046,3.1392732,2.6253028,6.940934,4.572593,4.390319,2.9493418,10.381374,4.0747313,14.464905,5.9228706,3.7840736,6.81306,17.477901,2.4632444,8.342176,9.781948,4.6576962,7.1554246,9.366003,1.3434355,6.6154385,6.540056,2.8903182,19.483717,5.865835,7.1324034,5.8484645,3.8727155,3.726455,5.308299,4.7663627,9.655767,1.3680327,3.921377,7.1437035,5.1300416,15.823221,2.7113926,2.559152,4.5396037,5.910018,4.541029,9.325025,6.556665,1.6931071,7.7936935,13.459875,6.212365,4.413271,2.0876534,5.0377674,26.436922,2.0922167,3.4390357,1.5342792,5.8638735,2.8562531,4.5194206,2.432643,1.5897137,2.7604089,3.9572525,9.256584,8.070462,3.106628,9.631575,5.5314045,10.136627,6.057123,2.579349,6.32311,9.389432,3.5608392,5.4982862,8.640938,6.404054,3.8754506,3.283099,3.2515674,9.410956,12.345984,7.677963,0.5485595,4.25616,5.7468505,6.899064,132.0355
SNCG,39.201508,8.0393715,12.035255,6.999124,40.73633,14.872593,15.946676,13.756578,14.417445,23.25059,24.576393,20.842247,13.386902,18.82203,12.092555,21.59468,24.660229,54.418846,20.961166,9.183649,10.385612,26.727877,20.851332,14.581741,8.505493,47.165657,11.140337,20.348732,14.667585,10.725392,28.82219,51.89987,29.300865,20.071833,36.503944,17.638197,34.175194,22.053047,8.156645,11.115553,6.0752354,6.4788194,9.349998,23.878204,31.25943,23.882496,18.427217,22.076744,23.067171,26.7509,14.945459,10.488403,8.605797,15.142893,7.898909,52.97155,3.6744895,12.163837,10.973608,20.445585,15.982166,31.046854,14.56328,8.728397,22.410032,39.6165,23.786491,17.976755,6.8383956,9.402359,56.929214,3.2355359,10.584258,4.3050156,21.870615,16.614851,10.784658,11.293932,10.921582,19.743176,12.129938,28.594456,53.935074,19.411438,52.038902,12.71351,34.786556,14.925079,10.689495,21.614983,31.02455,15.492129,25.278254,16.016346,17.149866,14.338166,7.2521296,15.803953,25.615505,40.641052,22.024338,11.798889,25.738117,13.132688,20.64815,351.29425
HHEX,625.3515,226.49245,429.9061,380.81638,1388.7457,521.2251,470.97287,449.05194,290.47424,825.1247,614.34247,625.7761,301.0372,512.04144,186.35556,601.5762,463.27652,1282.0942,420.59482,219.9365,220.70447,659.72235,690.21405,516.44904,318.01822,570.98346,398.0198,720.17303,676.29364,313.5277,790.6209,1276.0254,760.35626,545.69916,837.91614,479.50348,820.2849,725.63196,221.22925,442.06274,133.28268,317.46347,222.51614,333.24585,753.00476,422.70197,420.91797,594.6529,706.8781,403.49496,526.82324,276.17154,268.10693,560.82574,240.03253,1697.9395,205.63435,370.99353,360.4494,548.18585,466.9134,773.73694,350.7959,367.4261,729.4332,801.2987,743.49567,281.15405,216.5669,190.20712,973.4605,116.88887,359.88614,270.35565,612.15326,408.5541,386.27017,374.71442,263.54333,388.7682,309.10663,683.3622,501.46652,445.52692,940.5899,461.63266,960.5632,531.8663,300.48166,493.50354,684.06134,319.6483,572.7953,687.53015,571.226,474.77533,262.1068,403.34192,741.9912,1122.8307,654.0431,193.54977,657.97864,456.8543,549.0944,10799.883
HELLS,405.36697,158.16817,261.36102,245.87701,827.1462,320.9492,298.92175,291.33698,202.18561,526.5906,421.75043,406.5448,231.92967,331.84277,139.87862,433.00504,333.5296,985.1171,258.4045,129.77348,137.7597,464.6115,434.20145,293.50015,186.87517,348.47562,258.16803,438.6084,439.46048,196.44366,523.72705,766.88116,462.30908,390.85797,544.78845,332.3533,527.3429,477.1704,139.04562,291.74908,91.65493,187.34366,166.92757,230.4901,472.14032,290.15515,277.44196,406.60364,518.2344,246.26167,329.06393,172.41446,152.10709,359.27106,161.70837,1110.0356,136.63864,252.49625,237.29347,333.35373,292.43622,478.0572,215.29868,213.57977,447.94305,519.6215,486.52756,192.92824,127.81236,110.031494,673.2399,66.77025,241.41786,192.18124,448.5988,281.81958,242.09158,240.9834,166.32578,255.34598,189.33113,452.40408,317.047,301.62863,564.36597,296.73932,571.89636,323.1085,173.03476,288.31433,506.9797,185.29596,386.1314,414.40146,349.7577,300.20538,182.19983,228.17049,484.59772,726.551,427.22852,125.89461,418.07104,276.9757,349.78644,6880.956
ENTPD1,4.621374,1.7613887,3.8057115,3.6020703,13.816883,3.352762,3.5219955,2.9182045,2.7337823,7.5042543,9.330461,3.7756963,3.6585412,6.7749267,1.6950576,25.92522,7.3948293,46.175087,7.200771,1.693556,3.3614836,6.601814,3.9418025,3.0371826,3.1732829,5.461083,4.0240955,6.5554852,7.8838706,3.507003,6.271732,12.005072,7.0805936,8.742726,8.031959,2.6072578,7.9151764,5.1077127,0.444128,5.137102,3.0779536,2.9477468,1.1935897,3.2657394,8.022797,6.881995,3.792695,5.9168997,3.7645924,5.4077854,5.359881,2.6665142,1.7092961,3.1623404,2.9391043,12.798284,1.3298516,4.5156927,4.1792793,5.52682,3.427907,5.908396,2.359387,2.204523,6.845228,5.9612885,5.9963636,3.2855883,1.2958555,2.5158386,15.467958,1.6103127,1.2242868,3.852404,7.8218546,3.9449248,2.17093,3.0196033,1.1950976,7.8853927,1.4813073,6.6976867,3.9714983,6.2594423,22.191662,4.221875,9.419044,2.7143037,3.4508824,9.873553,5.1033096,0.4834888,6.0515933,4.9959135,4.7899575,3.9646835,1.2208537,3.719763,5.490441,10.189031,3.9093642,3.488663,6.527643,4.81757,4.2721634,90.15011
SLF2,64.7882,22.273607,46.424667,33.45035,135.85379,50.141838,45.003914,45.939205,33.957775,86.163086,68.46023,60.632137,38.637505,58.07387,24.437325,71.418365,55.402977,158.43695,44.92658,20.328497,19.157265,74.85999,70.33798,47.829212,28.161184,60.824318,36.103836,69.47864,77.44513,30.95751,78.48599,125.9601,66.90749,60.707237,89.50469,49.565926,80.722305,76.9351,22.0951,42.941017,12.129372,29.984434,28.214626,36.850853,74.39404,42.29468,43.56384,63.759792,79.10451,36.28603,50.245926,30.539753,27.49353,61.873783,29.11931,189.71278,20.83482,38.712135,38.48498,55.559372,47.279278,77.75226,31.952753,34.16653,72.30634,78.96527,78.18509,30.56773,20.513968,13.936696,101.63202,13.023686,36.286167,25.471693,71.215706,44.703197,39.439404,37.38265,27.65003,40.18274,32.033607,75.20129,54.33397,45.488235,98.5516,50.860718,85.74974,58.28343,30.616596,52.59372,70.73287,31.238478,65.73482,68.21707,54.987427,51.497337,24.174383,37.055897,79.19431,120.214386,67.66224,24.321692,72.973366,45.04994,54.381744,1128.6753
DUSP5,24.338312,3.4475956,14.05128,12.210858,52.70358,27.238396,16.607433,15.498625,10.115145,36.075047,22.9391,22.155046,11.004694,21.919886,9.009225,16.701324,18.2966,55.350094,19.913229,5.458251,3.1470625,30.867897,23.318136,13.993017,20.03317,23.319,11.634804,29.995872,21.615595,10.148466,34.632656,59.64602,27.392004,18.143335,23.687828,18.26172,33.001236,20.208712,10.05076,10.380796,7.413258,8.373184,8.097994,15.393585,26.473194,14.14667,8.185448,19.369837,23.126785,12.632067,19.15271,4.2317586,6.7559137,24.725124,8.021916,69.77745,7.4255743,12.763932,11.29649,15.952769,16.550434,25.03006,15.620856,13.899375,20.899094,44.66455,27.846601,12.925955,11.393795,9.836229,67.29138,7.229102,6.2774444,15.3465605,18.862585,12.056645,4.4576883,12.435497,14.279361,13.310036,6.5968623,33.940704,19.435274,11.689505,30.197311,17.65182,35.597748,13.008686,9.104302,21.75135,20.71831,19.031487,16.214605,27.406277,23.11135,25.123983,5.5188723,8.905713,29.931812,34.21534,25.930891,8.891961,23.116726,19.156841,20.67545,424.59937
MKI67,436.51566,165.34145,277.1385,266.86932,900.1802,322.6954,320.5382,312.5083,196.78293,568.5907,419.93085,427.8222,260.09674,364.54953,138.82031,498.3395,389.321,989.88715,287.64688,150.133,157.59561,474.02457,502.9101,289.95563,223.4856,338.85782,243.9505,466.87787,502.89023,222.45366,521.82416,841.15985,561.01025,389.6476,617.5294,341.07095,564.3761,512.37787,158.85869,290.96985,95.1455,210.41113,170.0919,255.87927,536.5568,294.90076,298.6121,428.8798,595.08777,258.24548,338.91577,187.1188,159.4397,398.1514,171.23595,1187.3942,142.04121,279.71463,270.25214,359.01596,322.6233,489.08374,220.8147,244.81544,466.03284,581.08276,523.82135,217.31981,141.59184,120.4556,696.5584,79.91733,266.83643,242.2377,470.8734,293.4886,266.3889,236.10617,186.52087,293.7245,210.61801,477.802,343.25095,356.8963,615.18524,341.152,641.15497,358.94247,195.75119,320.82864,516.22473,216.43884,400.99985,414.7824,354.8607,323.84167,195.04216,263.76746,528.542,781.8538,444.25534,136.62213,446.12515,293.5411,382.2657,7232.448
RP11-598F7.3,16.967308,9.147364,10.042269,4.377153,32.709766,13.596031,12.21507,14.17112,8.115122,19.725561,20.488943,12.816279,6.9238,8.759652,6.070236,51.063858,17.695482,92.61807,13.665158,3.9595416,5.17063,21.850172,21.855095,11.94599,7.7608466,14.286648,7.602008,14.651079,23.94487,6.7259154,27.557356,32.87823,24.475985,12.4394865,17.677286,8.342603,22.243906,19.567526,6.442215,10.215672,2.4792867,3.960942,3.974846,13.505724,50.58153,15.228676,16.715406,28.387682,15.985895,22.30484,13.510011,7.5735173,3.9464772,14.498811,6.952549,46.852394,5.911294,11.627142,12.039309,10.689123,12.308603,18.665333,7.7684245,8.773895,22.895891,22.486286,23.22905,5.957722,5.089804,5.2305465,25.722017,3.530998,8.231454,4.1870966,31.359638,9.746634,9.497825,9.655605,8.629429,7.5940433,6.38764,22.81977,19.537594,16.473482,63.438625,17.187046,20.601187,14.814333,10.035436,16.38471,20.86653,6.6700754,22.894405,15.870453,15.646024,12.702608,7.6662436,10.726776,18.767347,32.360977,15.331357,3.7652826,13.565367,10.650287,14.747432,269.1865
GAPDH,399.6618,186.68414,298.26505,260.9478,945.1707,363.5412,345.18124,298.14096,193.76625,580.4464,435.19464,427.8028,265.90506,389.64713,161.2016,465.81967,333.23822,953.63196,299.4707,132.71825,177.14072,480.86176,506.72763,308.443,205.21216,423.02698,297.72488,511.95367,499.48856,207.88889,655.2843,802.481,588.0128,401.91714,586.87103,315.01093,544.15546,467.8211,187.89243,315.26926,130.00162,209.97159,199.84277,216.49341,471.42014,283.79117,266.90988,452.14767,540.13776,950.9189,330.25473,214.1043,185.33914,416.88394,188.56744,1349.7795,172.14177,244.79858,254.55052,397.14578,447.32153,648.33484,243.19254,250.23616,555.197,515.37177,496.13916,205.11542,159.37776,142.38754,698.4635,83.03832,241.67413,221.32045,441.9399,289.35794,280.76215,250.42436,197.41475,272.9875,222.51282,512.9872,352.82498,335.20416,1084.2318,302.83978,912.8155,420.12524,211.92465,330.6447,545.43896,257.27072,451.9899,463.55673,404.5342,326.52618,135.8906,241.27191,535.965,766.73193,469.79675,134.28151,449.07745,359.80475,399.2539,7945.4434
ACRBP,26.03002,17.27831,30.695158,10.60035,66.546684,24.297749,20.601078,22.911476,11.528599,26.059036,23.904478,25.059927,26.075653,35.78849,19.143417,31.320518,26.731197,59.143124,25.892199,17.640339,32.851574,33.899696,40.163174,19.747385,17.644827,68.30896,24.446411,35.826477,29.302465,16.73424,51.75746,70.19112,57.736206,29.200663,43.785275,32.329014,42.97287,25.50579,7.6808825,25.2835,8.753297,11.069323,41.260025,10.620324,24.492172,19.892883,22.00437,30.803274,31.947037,43.41942,22.191761,14.605424,16.781586,32.783623,19.438171,82.92081,15.447352,22.10126,12.785195,37.35587,35.932896,58.34746,15.703275,14.276067,46.10245,35.52413,28.581472,15.593783,18.09597,15.488998,35.226357,4.5368977,18.754435,21.346315,25.782139,32.444736,20.689283,21.12641,12.666916,21.528051,14.072219,34.224697,34.09115,54.059315,135.44524,21.297394,42.281326,27.771587,11.045436,22.341684,49.90583,17.420008,66.88323,34.64635,27.387629,31.781828,9.228834,13.918345,41.144672,77.15555,29.403486,6.869644,45.324,17.782797,36.159927,543.8434
