Gene,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
ENSG00000106624,-6.97674e-06,-1.3495705,-9.645142e-06,-1.0372597e-05,-0.27653515,-6.1314013e-06,-5.7397665e-06,-0.4057004,-0.066911794,-7.614481e-06,3.5713968,-8.0005775e-06,-7.84494e-06,-0.33594656,0.08924619,-7.689683e-06,-8.309574e-06,-4.6731775e-06,-5.6504628e-06,-1.0330316e-05,-6.1881333e-06,-1.0275734e-05,0.088521585,-1.0486714e-05,-1.1420758e-05,-9.64194e-06,-1.314343,-8.221134e-06
ENSG00000106809,-4.794249e-06,-0.8100017,-6.1960877e-06,-5.152834e-06,0.9981388,-3.889424e-06,-4.840347e-06,0.07159133,-0.078681566,-4.137638e-06,-1.4145983,-4.5782836e-06,-6.994361e-06,1.0576769,0.020932313,-4.7944905e-06,-6.215272e-06,-6.064139e-06,-3.7477193e-06,-5.859027e-06,-4.8123147e-06,-6.364297e-06,-0.14531197,-6.0084735e-06,-5.6651907e-06,-5.8270116e-06,0.30035725,-6.062018e-06
ENSG00000106819,4.1318214e-07,-0.6934128,5.080734e-07,6.386792e-07,-0.45061967,4.1855301e-07,4.2970387e-07,-0.39622167,-0.07880924,3.0791867e-07,2.1482437,4.6541516e-07,5.141816e-07,-0.65412617,0.02038969,3.9641765e-07,4.400289e-07,7.6438516e-07,3.9913326e-07,4.8210535e-07,4.7513882e-07,4.6915952e-07,0.19111936,4.5441183e-07,3.7843282e-07,4.3043914e-07,-0.086572,4.5673303e-07
ENSG00000106948,1.1019273e-05,0.8039835,1.5571897e-05,1.4801058e-05,-2.2418842,9.590835e-06,1.01957e-05,-1.4685487,2.499087,9.524062e-06,-1.3810714,9.136512e-06,1.0132716e-05,-0.40256974,-0.37511557,1.02904905e-05,1.2461751e-05,8.662895e-06,8.144149e-06,9.638483e-06,8.561559e-06,1.1463184e-05,-2.3926368,9.059691e-06,1.17348845e-05,9.046061e-06,4.958556,1.0248326e-05
ENSG00000106952,-3.3731135e-06,-0.0011203272,-5.0282974e-06,-8.8551915e-06,-0.47106978,-3.5481578e-06,-4.371393e-06,-0.18606101,-0.008565765,-4.713307e-06,-0.029282538,-6.199645e-06,-3.8695716e-06,-0.47338516,0.053660057,-5.155697e-06,-5.057939e-06,-6.3418984e-06,-3.9953643e-06,-5.802003e-06,-4.3716827e-06,-3.6229053e-06,-0.051874578,-4.1125695e-06,-5.3673584e-06,-5.012448e-06,1.1677921,-4.244253e-06
ENSG00000106991,1.0740545e-06,-1.1109524,1.9436523e-06,-8.1205705e-08,0.50670695,7.981125e-07,1.9090785e-06,7.771484,0.079949066,8.7976986e-07,0.55692196,-1.4927473e-06,8.803714e-07,-5.1822524,-0.26504648,-6.1090816e-08,-4.7426067e-07,-1.6789278e-06,3.0192555e-06,-8.293878e-07,-3.3255964e-07,3.071228e-06,0.13173853,-6.0317547e-07,4.556788e-07,-1.4254297e-06,-2.4885573,5.4100144e-07
ENSG00000106992,2.6032822e-05,39.039825,5.2857304e-05,2.690279e-05,-11.032555,1.3757411e-05,1.701333e-05,-1.1447123,10.655889,2.6344447e-05,-1.4809966,2.6695456e-05,4.5978446e-05,3.0301123,-0.11045484,1.9575733e-05,2.3819208e-05,2.7706103e-05,8.828023e-06,3.5060893e-05,2.433329e-05,3.1390362e-05,-38.43931,2.5930647e-05,2.6356522e-05,2.2993063e-05,-0.51830924,2.351258e-05
ENSG00000107281,0.0002166828,-6.2740254,0.0003649944,0.00035171196,-13.541239,0.00020478042,0.000195409,13.446715,-3.176762,0.00021945215,-2.357835,0.00023163707,0.00044101468,-6.527384,0.36531785,0.00022883137,0.00018967973,0.00026278416,0.00022812115,0.00028715932,0.0002540932,0.00032372703,17.722141,0.00020937575,0.00025339238,0.00018522609,0.3381192,0.0003027678
ENSG00000107317,7.5908706e-06,2.6020339,8.511097e-06,1.8019193e-05,-3.85346,7.2443295e-06,1.0530053e-05,-2.669879,-0.15729107,7.5294765e-06,13.310075,2.0899546e-05,1.1755257e-05,-6.983043,-0.20776372,1.0513737e-05,1.6434153e-05,2.388005e-05,1.4262673e-05,1.7057888e-05,1.636835e-05,5.8180326e-06,0.64766926,1.08317945e-05,6.3924367e-06,9.494249e-06,-2.6885679,8.057305e-06
ENSG00000107485,3.178685e-06,0.12873651,3.4806917e-06,2.7703682e-06,-3.7644339,3.0046772e-06,2.8493907e-06,0.6335261,-0.2988652,2.909071e-06,-0.044320744,3.3625809e-06,4.418322e-06,-3.109333,-0.056389894,3.0452975e-06,3.7220648e-06,4.7545936e-06,2.5578688e-06,2.822591e-06,3.3667366e-06,3.5725666e-06,1.9236631,3.5864412e-06,4.185807e-06,3.018508e-06,4.587351,4.965451e-06
ENSG00000107562,5.2032565e-06,-1.3375356,9.603202e-06,8.567453e-06,0.118533775,4.8640404e-06,4.88417e-06,4.4560084,0.16279872,5.225333e-06,0.6896055,5.927504e-06,8.412017e-06,-2.7492774,0.020629922,4.2511024e-06,4.6926048e-06,6.219084e-06,4.9909004e-06,5.6389304e-06,6.1948567e-06,7.982815e-06,-0.31621665,5.8064825e-06,5.6132185e-06,4.2162833e-06,-1.0446572,6.429878e-06
ENSG00000107742,-4.057126e-05,-68.45859,-6.377158e-05,-7.74762e-05,63.146248,-3.6675327e-05,-3.7561364e-05,-0.49774897,-1.473633,-4.7895606e-05,0.2605225,-4.9464245e-05,-5.0973e-05,-9.420582,-0.12745441,-4.62147e-05,-5.440251e-05,-5.819567e-05,-3.348234e-05,-4.4106957e-05,-4.2299704e-05,-3.722108e-05,1.6273918,-3.7823735e-05,-5.1148894e-05,-3.5804973e-05,14.944739,-4.760656e-05
ENSG00000107796,-7.215187e-06,-0.7759023,-1.2145845e-05,-1.7004277e-05,-11.45181,-8.234713e-06,-8.861165e-06,-4.355738,0.46603787,-1.1327264e-05,16.060959,-1.6205868e-05,-8.674569e-06,0.273585,0.28828818,-1.294364e-05,-1.2532508e-05,-1.250213e-05,-8.360562e-06,-1.47018345e-05,-8.763747e-06,-9.711873e-06,1.4969953,-1.1351093e-05,-1.9377349e-05,-1.2041132e-05,-2.0021975,-1.1825906e-05
ENSG00000107984,1.6958946e-06,4.6078143,2.4971648e-06,5.9435763e-07,-6.5061502,1.8479152e-06,8.844966e-07,-0.007943402,0.29190135,9.669417e-07,0.12267813,2.2011561e-06,2.168301e-06,-0.27813682,0.019056102,7.523867e-07,1.790498e-06,2.3816795e-06,5.155104e-07,8.563174e-07,1.7287808e-06,2.5741888e-06,1.7055851,2.4776966e-06,2.1405733e-06,1.2151015e-06,0.04516503,2.2118493e-06
ENSG00000108179,9.363361e-06,-0.93251836,2.9092611e-05,4.471096e-05,12.916115,1.42467525e-05,1.6645621e-05,0.11715962,0.9579473,2.3251872e-05,-0.7621351,2.7783784e-05,2.5377774e-05,1.3228194,-0.5396249,1.778968e-05,1.736096e-05,2.3374669e-05,1.1214002e-05,2.4732022e-05,1.646164e-05,8.252018e-06,-10.601919,1.0548016e-05,2.706889e-05,1.9612164e-05,-2.478231,2.3509689e-05
ENSG00000108244,-5.730335e-07,-0.18936685,-1.0213864e-05,-1.291208e-05,-8.596285,-5.04896e-07,-9.970945e-07,0.051240835,-4.3757834,-1.3163728e-06,0.09317008,-2.85957e-06,-6.228316e-06,1.6135918,-0.10075023,2.9988857e-06,-4.0173263e-06,-3.925629e-06,1.1220482e-06,-5.447456e-06,-4.951301e-06,-1.7288589e-06,11.606911,5.144525e-07,-3.6331112e-06,-6.787359e-07,-0.102677055,2.7731476e-06
ENSG00000108342,-9.635546e-06,-0.8517583,-6.2798854e-06,-1.2116522e-05,0.8977635,-1.0478899e-05,-8.64863e-06,0.7523598,1.3456056,-1.021861e-05,-0.24277496,-1.1562747e-05,-7.2433245e-06,-0.4857357,0.03885922,-7.2948155e-06,-1.3813533e-05,-6.9903244e-06,-7.586724e-06,-9.174832e-06,-1.2386665e-05,-9.237584e-06,-1.8497463,-8.0062e-06,-9.707396e-06,-1.0260084e-05,0.3956018,-4.921957e-06
ENSG00000108370,8.2314324e-07,-0.79867756,8.466011e-07,1.8372149e-06,0.6513126,1.033457e-06,1.3975682e-06,0.00013609104,-0.003584506,1.2311563e-06,-0.026136888,1.0982641e-06,1.5305986e-06,-0.16824064,0.047797777,1.3822058e-06,1.1898896e-06,1.6256507e-06,1.5248669e-06,1.4268173e-06,1.3862899e-06,1.063482e-06,0.05909052,1.0595777e-06,1.4837353e-06,1.3558846e-06,0.23827736,2.112622e-06
ENSG00000108405,-5.570651e-06,-0.143419,-8.878088e-06,-8.348034e-06,-0.6181265,-6.6888515e-06,-5.8579667e-06,0.46983668,0.014465676,-7.5979115e-06,0.82488954,-5.01739e-06,-3.6762722e-06,0.037788752,1.154736,-7.858027e-06,-7.045688e-06,-3.4625068e-06,-2.6112891e-06,-6.08756e-06,-4.3877235e-06,-5.4376546e-06,-0.081681624,-6.4863584e-06,-6.340854e-06,-7.095287e-06,-1.658376,-4.337611e-06
ENSG00000108551,-5.8420486e-05,-1.0321629,-0.0001013038,-5.7242232e-05,-3.0538027,-4.9816543e-05,-4.201907e-05,-1.3007641,-2.6278167,-5.3762396e-05,1.7821692,-4.064267e-05,-8.622438e-05,-0.6117095,0.16632958,-4.742479e-05,-4.464498e-05,-4.5232602e-05,-5.564841e-05,-5.1572424e-05,-4.654026e-05,-8.066131e-05,8.638553,-5.7901805e-05,-4.430257e-05,-4.1054198e-05,-1.9597212,-6.729016e-05
ENSG00000108576,1.9043448e-05,-7.0453753,3.11065e-05,1.9259103e-05,4.358541,1.7240274e-05,1.4376884e-05,3.2629583,0.13187423,1.8197832e-05,-0.16133709,1.517272e-05,2.564519e-05,-0.75293624,-0.23905039,1.404839e-05,1.614506e-05,1.1325876e-05,2.2498867e-05,1.5818663e-05,1.6963026e-05,3.1673684e-05,1.0346916,1.5993683e-05,1.5617634e-05,1.4277822e-05,-0.589718,1.8225497e-05
ENSG00000108602,-0.00021633445,0.8485137,-0.0003215329,-0.00031559035,247.80797,-0.0002174165,-0.00018941394,-0.37539545,-61.228104,-0.00020854703,-0.2774545,-0.00021346234,-0.00034245904,0.26741272,-3.0509362,-0.0001902558,-0.00018123572,-0.0002069332,-0.00021824252,-0.00022588724,-0.00020481725,-0.00030117642,-182.2386,-0.00017819006,-0.00018860686,-0.00017226442,-1.7491038,-0.00022067894
ENSG00000108622,-4.0365157e-05,-2.5389752,-6.898243e-05,-0.00011862493,-1.7571487,-4.4619974e-05,-5.0622635e-05,16.803114,-0.20259796,-5.307342e-05,1.8181278,-5.9804283e-05,-4.5006207e-05,-11.982738,0.4203114,-4.9815448e-05,-5.2706717e-05,-6.904003e-05,-4.565055e-05,-6.3550506e-05,-4.9343987e-05,-4.8329064e-05,0.4534069,-5.5196873e-05,-6.301869e-05,-5.698997e-05,-3.0124168,-4.3370477e-05
ENSG00000108641,8.3070685e-05,0.680772,0.0001493882,0.0001557257,2.321651,0.000112490176,8.6949716e-05,0.04201909,0.7987048,9.8481665e-05,-0.48267928,8.757314e-05,0.0001324008,0.33935526,-0.051135227,8.2514096e-05,7.662686e-05,8.468473e-05,8.822701e-05,0.000102457765,8.769292e-05,0.00016072295,-3.508992,8.463394e-05,8.620933e-05,7.200636e-05,-0.14160226,7.476282e-05
ENSG00000108688,-1.1919827e-06,0.06605057,-1.6912629e-06,-1.1274043e-06,-0.25405604,-1.497137e-06,-1.3649701e-06,-0.043990314,-0.046181656,-1.0997892e-06,-0.016399724,-1.3374622e-06,-7.7500704e-07,0.676981,-0.0793674,-9.619222e-07,-1.2867897e-06,-1.6603474e-06,-8.443967e-07,-6.62381e-07,-1.1851937e-06,-1.9859147e-06,0.017868742,-1.0162742e-06,-1.455953e-06,-7.987232e-07,-0.3208821,-1.2860511e-06
ENSG00000108691,2.5046655e-05,1.0028037,2.8640856e-05,1.7003893e-05,-0.8403112,2.4489145e-05,2.0253641e-05,4.9202046,0.048313055,1.7756229e-05,0.58940935,2.012137e-05,2.3102964e-05,-2.2215438,0.4269719,1.6160831e-05,1.7900846e-05,2.2485281e-05,1.8828563e-05,1.3221712e-05,1.7000737e-05,3.0342717e-05,-1.2648114,2.1761858e-05,1.7757498e-05,1.5652899e-05,-2.6614246,2.3856486e-05
ENSG00000108700,2.5123734e-07,0.029768057,2.5661424e-07,2.7220239e-07,-0.103871204,2.972715e-07,2.8620508e-07,-0.15511428,0.010819228,2.4329802e-07,0.07440889,3.441217e-07,2.1622783e-07,0.10623433,-0.024092706,2.3812338e-07,3.0127384e-07,3.3936396e-07,2.3204845e-07,2.8925675e-07,2.3602328e-07,3.7023153e-07,0.03552717,2.6870487e-07,3.0777412e-07,2.149962e-07,0.026315382,2.8907357e-07
ENSG00000108702,2.975266e-07,0.001446449,3.518524e-07,8.9304007e-07,0.0065793805,3.2897262e-07,3.651332e-07,3.930643e-05,4.906647e-09,4.312638e-07,-0.0060025775,5.441027e-07,3.6004383e-07,0.0427332,2.4024066e-08,4.991706e-07,4.6183956e-07,5.3941716e-07,3.015881e-07,5.180207e-07,3.6383724e-07,3.0657523e-07,-4.050973e-09,3.953295e-07,4.6811311e-07,4.5187488e-07,-0.044804007,3.4095066e-07
ENSG00000108798,4.590796e-06,-1.1824139,8.095811e-06,1.07374935e-05,1.4537373,4.8885877e-06,5.1155557e-06,-0.60853106,-0.07364779,5.699148e-06,-0.61587137,1.0225953e-05,5.7874413e-06,5.3670707,-0.18729496,6.9575985e-06,5.5023e-06,9.074463e-06,4.4961553e-06,8.041729e-06,5.55882e-06,4.8592387e-06,-0.16368099,5.6014633e-06,7.6455935e-06,7.171934e-06,-3.9894948,6.6387593e-06
ENSG00000108821,1.6189242e-05,-2.1140852,2.9488961e-05,2.2148377e-05,-7.668895,1.461594e-05,2.0795758e-05,-0.4743799,-0.7151577,1.4651042e-05,5.143582,1.3006277e-05,2.27741e-05,0.32992443,-0.05174728,1.4109901e-05,1.1790325e-05,9.892891e-06,2.583964e-05,1.5747697e-05,1.521705e-05,3.2613185e-05,6.0017605,9.614014e-06,1.8262923e-05,1.0025415e-05,-0.45133045,1.2099302e-05
ENSG00000108823,4.268523e-06,0.027946014,5.163676e-06,4.4647e-06,0.1176957,3.700549e-06,3.7910174e-06,-0.38658556,-0.053954545,4.024861e-06,0.77994883,4.2340503e-06,4.4520766e-06,-0.27224174,-0.007110975,4.159996e-06,4.7855915e-06,4.269198e-06,2.8594286e-06,5.410854e-06,3.7931507e-06,5.0808567e-06,-0.02430653,5.6250383e-06,5.7860716e-06,5.4724705e-06,-0.18147688,4.354728e-06
ENSG00000108932,-2.4205262e-06,0.14381124,-3.6068461e-06,-1.726052e-06,-0.28327662,-1.7118762e-06,-1.7801783e-06,-0.63539517,-0.05159276,-1.7613611e-06,-0.073679134,-1.3793291e-06,-3.889137e-06,1.9309764,-0.12751687,-1.6434379e-06,-1.4199976e-06,-2.2083532e-06,-2.000752e-06,-2.1476026e-06,-2.3046002e-06,-3.3757515e-06,-0.04018391,-1.297085e-06,-1.3729469e-06,-9.751117e-07,-0.8631052,-2.1037763e-06
ENSG00000109099,7.2265952e-06,-7.8518314,6.684955e-06,9.49517e-06,7.6057377,6.780685e-06,7.108051e-06,0.3872681,-0.1392636,4.8076895e-06,0.52509505,7.673502e-06,8.8428715e-06,1.3330548,0.3131113,6.2267513e-06,6.9185166e-06,5.972461e-06,7.854046e-06,6.437678e-06,6.887018e-06,8.295486e-06,0.796261,4.5805905e-06,5.090354e-06,4.976201e-06,-2.9695592,4.535101e-06
ENSG00000109193,-2.7403024e-07,0.06497685,-9.2812974e-07,3.7550825e-07,6.9570775,-1.328703e-06,-2.0563316e-07,-0.32530203,-0.9431515,-6.953755e-07,0.30243152,-8.322122e-09,-6.8691077e-07,-0.35817593,-0.008350307,-3.213131e-07,3.47908e-07,-1.4562356e-06,-5.280345e-09,-7.199029e-07,-4.187028e-08,1.8745867e-07,-5.5400805,-1.162546e-06,-3.439137e-07,-1.0920877e-06,-0.14941412,-1.5247446e-06
ENSG00000109205,3.2660853e-05,17.507387,3.919913e-05,2.7663506e-05,-2.3593695,2.3549948e-05,2.1955891e-05,0.096001,-0.3600543,2.5453786e-05,0.11006024,3.2527732e-05,6.1663966e-05,-0.34628552,-0.027980043,2.9028663e-05,3.370056e-05,2.8681354e-05,2.414664e-05,4.320503e-05,3.517915e-05,4.2175154e-05,-14.651049,3.130988e-05,3.4070177e-05,3.0131487e-05,0.03065223,4.1857747e-05
ENSG00000109208,-4.205564e-07,0.65274805,-5.052248e-07,-7.134126e-07,-0.11610431,-3.1001446e-07,-4.6016814e-07,0.00063792884,-0.013447726,-5.475308e-07,-0.0044863047,-6.331634e-07,-1.2407878e-06,1.1365986e-06,1.4613498e-08,-4.811969e-07,-4.5483964e-07,-5.619036e-07,-6.0881655e-07,-7.920546e-07,-5.1606025e-07,-6.945422e-07,-0.5193371,-3.993806e-07,-7.2018844e-07,-4.84771e-07,-2.8313298e-08,-8.398367e-07
ENSG00000109321,8.640758e-06,20.324072,1.0560849e-06,6.917401e-05,6.6913767,1.2250832e-05,2.1298081e-05,-7.5509453,-4.7036204,2.452746e-05,-1.1446695,5.271272e-05,7.589944e-06,-14.163409,9.205757,3.0781164e-05,3.8360522e-05,4.829953e-05,2.5146912e-05,2.545084e-05,2.7573236e-05,-5.765022e-06,-10.151826,1.2775676e-05,3.8624785e-05,2.6489835e-05,1.4927855,2.5562564e-05
ENSG00000109452,-1.0534902e-05,0.103762396,-1.5518146e-05,-1.9012723e-05,-9.360032,-1.04286155e-05,-1.0433252e-05,-0.19496502,-0.065878585,-9.86496e-06,-0.1570623,-1.2262456e-05,-1.8062321e-05,-0.12585706,0.030442217,-1.2232917e-05,-1.0144057e-05,-1.4137309e-05,-1.0433993e-05,-1.4024662e-05,-1.1486882e-05,-1.4547966e-05,8.730801,-1.0966755e-05,-1.1530954e-05,-8.44612e-06,1.0390282,-1.3802194e-05
ENSG00000109471,1.7543812e-08,-0.03962729,2.4784908e-08,4.0117087e-08,0.1386887,1.8947974e-08,2.1991957e-08,-0.0015572637,0.029711274,2.5452376e-08,0.0037681384,2.1433497e-08,1.7249931e-08,0.101214916,0.0010853879,2.7032188e-08,2.1936032e-08,2.052538e-08,1.9028867e-08,2.1944485e-08,1.724396e-08,1.7397106e-08,-0.091380395,1.2742379e-08,2.5697252e-08,1.6351219e-08,-0.14190356,1.9970319e-08
ENSG00000109472,-0.00022632812,-1.9267712,-0.00042086697,-0.00039233564,-4.8468847,-0.00021678334,-0.0002186638,-0.7895677,-1.2213304,-0.00022414856,2.3342223,-0.00024200867,-0.00044385518,0.8574125,-0.004830788,-0.00022679912,-0.00020206317,-0.0002564521,-0.00022401263,-0.00029805017,-0.00025455983,-0.00035169066,5.772046,-0.00021098343,-0.00026043758,-0.00017420096,-0.16919298,-0.00025478195
ENSG00000109610,2.7064794e-05,-41.837387,4.9515464e-05,5.501608e-05,50.981293,2.555295e-05,2.9329316e-05,-1.2586437,1.1601554,3.081847e-05,1.4561791,3.5116598e-05,6.6525805e-05,-0.57772744,-0.108975545,2.8408991e-05,2.70953e-05,3.1506548e-05,2.5889452e-05,3.6902682e-05,3.9666782e-05,4.098051e-05,-9.402797,2.5804236e-05,3.2998632e-05,2.0910993e-05,-0.41276172,3.916857e-05
ENSG00000109684,0.00030113143,3.0998738,0.0005251831,0.00038535107,-0.57862204,0.00026880475,0.00024984367,0.1690032,-0.20493713,0.00030340083,-0.095581405,0.0002857344,0.00043541478,-0.87819636,-0.12465811,0.00026381234,0.0002700844,0.00023339388,0.0003620695,0.0002988172,0.00029344918,0.00047501887,-3.8726199,0.0002719494,0.00028905916,0.0002490688,2.4796898,0.00028722806
ENSG00000109686,-0.00022204497,2.4910762,-0.0002665278,-0.0002852222,-4.789084,-0.0002317654,-0.00021182497,-0.36246404,2.809238,-0.0001765103,0.177826,-0.00018435314,-0.00017270845,-2.3827515,-0.31287408,-0.00018361949,-0.00026736638,-0.00023118558,-0.00012503864,-0.00012445964,-0.00017296782,-0.00018147725,2.625959,-0.00015416829,-0.00019005702,-0.00015240154,-0.25321698,-0.00017368793
ENSG00000109846,-8.188519e-06,35.6556,-1.3923836e-05,-1.5565882e-05,-40.373478,-6.232446e-06,-8.019785e-06,-2.056616,-0.053396396,-8.418267e-06,6.1378183,-5.4934294e-06,-1.4551666e-05,-0.22463086,-0.20143846,-8.17469e-06,-7.1506515e-06,-1.0444146e-05,-1.0410269e-05,-9.674816e-06,-9.346691e-06,-1.1283219e-05,2.0119348,-7.017395e-06,-8.2338765e-06,-3.4188708e-06,-0.89560986,-8.988284e-06
ENSG00000109906,-0.00011011444,-5.123188,-0.000199486,-0.0001915994,2.759822,-0.00010321464,-0.000103697406,-2.8857105,-0.76402086,-0.00011539091,-1.417169,-0.0001226371,-0.00021736004,1.3020785,0.52791476,-0.000116257106,-0.000103964085,-0.00012764739,-0.00011749284,-0.00014605142,-0.00012750035,-0.00016441439,6.6568375,-0.000106975116,-0.00013061712,-9.2063885e-05,-1.0540197,-0.00014773007
ENSG00000109943,1.1911945e-06,0.25115445,1.9445138e-06,2.7116412e-06,-0.4465312,1.551588e-06,1.4395658e-06,0.32681733,-0.079673745,1.4409932e-06,-0.3163618,1.8325475e-06,2.0099674e-06,-0.5913829,-0.02612058,1.5017242e-06,1.6082851e-06,2.3267942e-06,9.3069445e-07,1.8254312e-06,1.4113384e-06,1.4933305e-06,-0.20629686,1.099655e-06,1.4692727e-06,1.0592578e-06,1.0883641,1.2054335e-06
ENSG00000110047,7.7842815e-06,8.364673,1.46056445e-05,1.2826212e-05,-8.311036,3.5736148e-06,5.153201e-06,0.35386825,1.0634618,9.453095e-06,-1.1964469,1.1038312e-05,1.23292175e-05,-0.7573658,-0.3476915,1.0009133e-05,6.641314e-06,1.3656416e-05,6.918557e-06,1.1252183e-05,9.91265e-06,1.0228247e-05,-0.91668224,1.0681823e-05,1.479179e-05,1.1322426e-05,1.7470244,1.463936e-05
ENSG00000110077,1.1249162e-05,-3.0017495,1.4971025e-05,2.6218442e-05,-4.0562453,8.052449e-06,1.1169484e-05,-5.9803214,-0.2841723,1.1860469e-05,-1.4401268,1.590061e-05,1.3214771e-05,29.253376,-0.7311407,1.5653985e-05,1.6916098e-05,1.9175886e-05,1.074449e-05,2.3028771e-05,1.3921466e-05,1.0987685e-05,-2.5786033,1.748589e-05,1.250219e-05,1.2040783e-05,-11.181299,1.1500913e-05
ENSG00000110079,8.527298e-06,-2.2956145,6.898257e-06,1.6630049e-05,0.23269826,8.645034e-06,1.0365689e-05,-4.402796,-0.25750583,8.920841e-06,-0.6348339,1.2872282e-05,9.34843e-06,6.879487,3.0943007,1.11524005e-05,1.26603845e-05,1.8410927e-05,8.620354e-06,1.0863033e-05,1.0590736e-05,6.126984e-06,0.6726884,7.64336e-06,9.4180505e-06,9.429406e-06,-3.288618,9.857295e-06
ENSG00000110092,9.6226695e-06,19.526453,1.3724588e-05,3.31779e-06,6.1807756,2.1654632e-06,5.0960753e-06,-1.9720038,6.3925786,9.929304e-06,-0.2495026,9.187655e-06,1.151813e-05,1.6381392,-0.72603345,2.028708e-06,6.349272e-06,8.221011e-07,8.266408e-06,1.1396435e-05,1.4444165e-05,1.723275e-05,-25.60965,6.52691e-06,1.3426767e-05,1.5662592e-05,-5.18091,-1.8478476e-06
ENSG00000110195,-4.4574306e-05,-155.28067,-0.00010463815,-5.384851e-05,97.54228,-5.1005805e-05,-4.0779745e-05,0.40882826,-17.293036,-4.5541758e-05,-1.231422,-5.084215e-05,-5.6956473e-05,-3.8635406,0.63143724,-2.964389e-05,-4.0913572e-05,-3.7245503e-05,-5.2230716e-05,-3.7165697e-05,-3.731341e-05,-9.923037e-05,80.054634,-3.61136e-05,-4.431771e-05,-4.2570326e-05,-0.96755224,-3.7301023e-05
ENSG00000110318,-4.1178755e-05,0.6150603,-6.890156e-05,-7.8801015e-05,-3.69681,-4.8912952e-05,-4.2936663e-05,-0.24373274,14.694996,-4.7369114e-05,0.15832081,-4.595275e-05,-6.871813e-05,-0.37110302,-0.16190529,-4.2346765e-05,-4.2012372e-05,-4.7187314e-05,-5.4953987e-05,-5.021829e-05,-4.338247e-05,-7.022607e-05,-9.59369,-4.025528e-05,-4.7212747e-05,-3.827307e-05,-1.4001647,-5.0714083e-05
ENSG00000110324,6.0525787e-07,0.12695909,4.6547875e-06,9.189846e-06,-2.5799932,7.3960234e-07,1.5783512e-06,-0.6401792,-0.040271282,1.7812511e-06,-0.89731675,6.331331e-06,2.7617698e-06,3.288199,-0.82261175,3.3660076e-06,3.1026043e-06,3.4575046e-06,3.6899369e-06,7.523143e-06,2.5068732e-06,3.0813994e-06,-0.44398293,5.860017e-06,5.8164323e-06,4.2189604e-06,2.009121,3.4188336e-06
ENSG00000110328,-4.275538e-05,-10.109102,-7.0225426e-05,-6.461961e-05,7.784542,-3.7046877e-05,-3.770528e-05,2.0448184,-0.91419643,-4.042309e-05,-0.44043925,-4.3122516e-05,-7.67963e-05,-1.9604505,0.0066089774,-4.2369404e-05,-3.868165e-05,-4.527806e-05,-4.227612e-05,-5.281357e-05,-4.54691e-05,-5.9679685e-05,3.737415,-3.760251e-05,-4.6348217e-05,-3.408627e-05,-0.14828843,-5.18198e-05
ENSG00000110448,-1.552912e-05,0.09750184,-2.3147726e-05,-2.9917355e-05,-1.854991,-1.781435e-05,-1.9188357e-05,-0.019107666,-0.3788417,-1.5987149e-05,-0.12501438,-1.8684528e-05,-2.1584568e-05,-4.0897155,-0.033418916,-1.6422424e-05,-1.857317e-05,-1.9101852e-05,-1.6349886e-05,-1.837794e-05,-1.5822821e-05,-2.199532e-05,0.016062543,-1.2418115e-05,-1.772846e-05,-1.40603925e-05,6.387871,-1.3589688e-05
ENSG00000110680,0.00019196299,-0.16208991,0.00034997202,0.00039266958,0.13375102,0.0001842214,0.00019220835,-0.12783107,0.03812271,0.00022088966,0.09290176,0.00021697208,0.00043811247,-0.14402822,-0.091462724,0.0002297067,0.00018193475,0.0002704576,0.00020645448,0.00029376394,0.00025123658,0.00027668633,-4.362783,0.00018870662,0.00027192076,0.00016252647,4.618592,0.0003075637
ENSG00000110799,9.045891e-05,-6.6938977,0.00013155825,9.327031e-05,-4.926766,8.476395e-05,6.8683425e-05,30.34398,0.038215317,8.3421204e-05,-4.9046903,8.206734e-05,0.00011599843,-13.8983,-0.07327032,6.965024e-05,7.681205e-05,7.791472e-05,8.240131e-05,7.020819e-05,7.4495394e-05,0.000111668,0.6994655,8.457848e-05,6.913461e-05,6.659478e-05,-0.58636343,8.626347e-05
ENSG00000110841,4.267095e-05,6.1455073,7.0017995e-05,6.084402e-05,-23.005056,4.8107046e-05,3.990124e-05,9.527848,0.9283686,4.188961e-05,-1.4876759,3.940075e-05,6.719773e-05,-4.2811055,0.010732601,3.7678576e-05,3.618492e-05,4.1487066e-05,5.100233e-05,4.229706e-05,4.2509848e-05,7.3978175e-05,12.981782,3.9872226e-05,4.2564632e-05,3.5038218e-05,-0.82129776,4.8014692e-05
