,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
HBD,4.788877e-14,0.0,3.7500517e-11,2.9777538e-09,0.0,,,0.0,0.0,3.385649e-16,0.0,,0.0,0.0,0.0,,3.1990677e-12,6.2172203e-12,,0.0,,0.0,0.0,-1.9141821e-13,,0.0,0.0,0.0
HLA-DPB1,-3.8531264e-10,0.0018350523,-4.4147502e-10,1.1914697e-09,-0.00072436396,,,-5.811128e-05,0.00016295114,-1.1129866e-08,-7.0649905e-05,,-1.3368715e-09,-0.00012209223,-0.0020126966,,-1.2986731e-10,-2.0028137e-09,,-3.1194092e-12,,-4.194382e-08,0.001438022,1.746935e-11,,-3.8383927e-10,2.1122876e-05,-9.691753e-11
IGHV4-59,-2.9107215e-16,0.0,0.0,-7.110705e-09,0.0,,,0.0,0.0,3.8052998e-11,0.0,,-9.333613e-11,0.0,0.0,,0.0,2.0724395e-16,,0.0,,-1.1645984e-16,5.234041e-05,-9.9302456e-14,,0.0,0.0,0.0
PRR29,4.0738463e-12,0.0,4.1602824e-17,-2.6829006e-12,1.6152833e-07,,,0.0,9.589058e-07,-5.032129e-16,-1.3623919e-09,,1.0346928e-15,-1.3245477e-10,-0.000112512265,,5.2084467e-15,-2.2899831e-11,,1.3107869e-17,,1.394994e-09,-6.1918276e-05,8.343389e-11,,-4.5048888e-11,0.0,-2.884284e-14
LINC01272,2.2215994e-12,-0.0003810199,-2.8213053e-11,-5.2117245e-11,-1.9416062e-05,,,-3.6123303e-05,-7.04361e-08,1.2643861e-10,-5.579771e-05,,3.1757472e-13,5.4778657e-06,-0.00024285325,,-1.5084258e-12,3.2599652e-11,,1.4547678e-13,,-1.9154438e-16,-5.634773e-07,1.3847606e-12,,6.957972e-12,-1.5359174e-06,5.772438e-12
IGHV3-74,0.0,0.0,0.0,-1.3795881e-08,0.0,,,6.850362e-06,0.0,-4.2277502e-15,0.0,,-1.5480083e-17,0.0,0.0,,-3.6420422e-13,-1.2692728e-15,,0.0,,0.0,0.0,-1.5657776e-17,,0.0,0.0,0.0
PGM5-AS1,5.0418837e-14,0.0,0.0,0.0,-2.9918178e-06,,,0.0,0.0,0.0,-4.6321325e-08,,-1.5992248e-10,0.0,0.0,,0.0,6.0177837e-15,,0.0,,2.9382499e-09,0.0,-1.229909e-11,,0.0,0.0,-1.3051628e-14
TMEM233,2.7997442e-14,5.9604643e-10,-1.5558449e-14,-4.1372747e-12,0.0,,,0.0,0.0,9.10886e-16,-1.1239733e-08,,6.4311717e-10,0.0,5.776283e-05,,-3.884126e-15,0.0,,0.0,,-4.274801e-09,7.586046e-09,7.5692545e-14,,1.3395823e-16,0.0,6.3992e-16
SFTA1P,4.3954254e-10,2.7987664e-06,4.7570823e-15,2.1594018e-11,0.00030161394,,,0.0,-2.9136686e-07,3.304014e-14,4.050338e-05,,3.7405337e-10,4.684503e-17,-1.5055288e-09,,-6.78377e-13,-5.4774193e-12,,0.0,,5.882044e-20,0.002234847,-5.95117e-13,,-4.5134374e-13,0.0,-2.3284435e-11
MIAT,-3.890223e-15,2.18831e-06,-1.5640705e-12,-4.017027e-09,-7.173419e-07,,,0.0,0.0,1.8539998e-11,0.0,,-7.781776e-11,-1.1920929e-09,-1.7766284e-10,,-4.411403e-14,-1.85625e-12,,-7.262673e-13,,-6.213984e-07,-3.3623495e-09,9.437922e-16,,7.002773e-15,-1.7976761e-07,7.3758985e-12
RP11-501J20.5,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,-1.1213588e-15,0.0,2.0458074e-05,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
LINC00685,7.788198e-11,-0.00010764044,-8.283174e-13,-3.920422e-10,5.6978686e-05,,,0.0,-1.0229074e-07,1.13243276e-10,-3.416966e-05,,-6.423361e-12,9.729471e-07,-2.0464049e-07,,1.0982148e-13,2.9297932e-13,,-2.8577313e-14,,-8.868634e-08,5.1226216e-05,-2.0859384e-12,,-6.912534e-10,2.2252798e-06,3.1671631e-12
RP11-128M1.1,-8.0234374e-15,0.0,0.0,-2.1751947e-09,-1.5465618e-07,,,0.0,-1.7288468e-07,6.7331566e-12,0.0,,-1.6472439e-16,0.0,-1.0596382e-09,,5.7373374e-16,-4.4192016e-14,,0.0,,-1.019407e-09,4.270469e-05,0.0,,2.7756083e-12,0.0,1.7261613e-14
KIAA0125,9.7288265e-15,0.0,0.0,5.91949e-08,0.0,,,0.0,0.0,-3.8456993e-09,0.0,,-3.3663114e-16,0.0,4.6466455e-05,,0.0,2.3686643e-15,,0.0,,8.19673e-10,-8.825109e-08,0.0,,1.4395747e-15,-1.5400947e-05,0.0
LTA,0.0,0.0,4.463387e-13,-4.1826967e-10,-1.9788741e-08,,,0.0,0.0,3.4022765e-10,0.0,,1.9353864e-15,0.0,0.0,,0.0,0.0,,1.8975188e-14,,0.0,0.0,0.0,,0.0,-5.6028364e-09,1.1482599e-12
TRGC2,1.166158e-10,6.8560225e-06,3.0722e-11,-2.832526e-10,-2.4010094e-05,,,0.0,4.227345e-08,-1.34889756e-11,-1.1580331e-08,,6.749284e-13,-1.4007754e-06,0.00010028165,,0.0,-6.045798e-14,,-5.3346594e-12,,2.041973e-14,1.4809208e-05,1.8354834e-12,,-1.4944263e-11,1.223743e-06,3.5299509e-12
LTB,-8.208482e-10,-0.0005239748,-1.5452901e-11,1.1806521e-08,-3.6101403e-05,,,-1.706183e-05,7.0309214e-10,-2.5164223e-08,-4.9091236e-06,,9.667702e-13,-5.28274e-05,-0.00033275157,,-8.4760877e-13,2.1120397e-09,,-3.6634668e-13,,-2.8993555e-10,0.0,-1.2011624e-14,,-1.5118199e-13,6.224982e-05,-6.955718e-12
RP11-251M1.1,1.1598954e-15,-1.4454127e-08,7.021551e-12,2.7197896e-14,0.0,,,6.447589e-05,0.0,2.6686334e-16,1.1156314e-14,,1.6977489e-11,0.0,0.0,,0.0,0.0,,0.0,,0.0,6.632146e-09,-2.2757807e-13,,1.4404801e-17,-4.2915342e-09,3.721077e-15
SRGAP3-AS2,0.0,-8.210373e-14,0.0,0.0,0.0,,,0.0,1.840408e-07,2.3136649e-11,0.0,,-2.2773225e-13,0.0,0.0,,-3.8232958e-13,-2.4305175e-13,,0.0,,6.7757666e-17,-0.00010241424,3.2703224e-17,,-7.3769604e-13,0.0,2.5474007e-18
AC020571.3,0.0,0.0,0.0,1.7151035e-14,1.4887704e-07,,,0.0,0.0,2.8054488e-12,-3.9168766e-09,,0.0,0.0,-4.5776265e-05,,-4.266556e-13,-4.5093235e-15,,1.3944974e-14,,5.3496843e-09,-1.2462789e-08,-5.0269685e-17,,0.0,0.0,0.0
VIM-AS1,1.4885902e-13,-0.00021382202,5.790682e-12,2.456605e-09,5.586281e-06,,,0.0,2.7509753e-10,-1.6006385e-10,-7.819278e-06,,-3.4019153e-12,-3.040499e-07,0.00015338742,,3.8789474e-14,-7.805688e-13,,1.8999985e-15,,8.864171e-10,8.337072e-06,-5.5755986e-16,,-3.4052228e-10,1.1920933e-09,3.002891e-14
XXbac-BPG13B8.10,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-2.7268118e-17,0.0,,0.0,0.0,7.4365016e-05,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,6.3448555e-14,0.0
SFTA3,-4.6011409e-10,0.00034739517,1.6356631e-12,-4.018243e-13,-7.753296e-05,,,9.615123e-06,8.96725e-08,1.03959705e-11,-5.1089694e-10,,-6.94958e-10,9.249316e-07,-2.9668241e-05,,-1.2796929e-10,-1.12240786e-10,,4.8237683e-14,,2.6191256e-07,-0.0023769618,1.859849e-15,,-1.4011267e-09,0.0,1.231276e-12
XIST,9.385233e-10,-0.00077264896,1.6554337e-12,1.4338992e-08,0.00069630344,,,0.0,-5.91829e-07,9.105244e-09,0.00078466133,,2.299107e-09,3.2338169e-06,4.835169e-05,,-6.92885e-12,-6.8559367e-11,,1.0878526e-11,,4.6026926e-07,-0.0014031803,6.1139895e-13,,-1.4596124e-09,3.817141e-06,8.782198e-12
ANKRD66,0.0,0.0,0.0,7.6033685e-10,-1.9955437e-06,,,0.0,2.0484538e-05,1.1824645e-10,0.0,,-1.0672267e-17,0.0,0.0,,-1.4471815e-10,0.0,,0.0,,-7.397671e-10,-3.288671e-06,0.0,,-1.7696806e-12,0.0,1.0715644e-18
PRB4,0.0,0.0,0.0,3.3391796e-09,3.630421e-10,,,0.0,3.0270572e-10,2.5509193e-09,0.0,,0.0,0.0,0.0,,0.0,4.8885375e-13,,0.0,,-5.8826194e-10,4.2792533e-05,-1.34458e-14,,1.9602531e-10,7.1525574e-10,1.8585956e-14
HLA-DPA1,2.0650703e-09,0.00109506,-7.1699174e-10,-1.66031e-08,-0.00076272327,,,-1.3793921e-05,2.5741905e-05,-4.7583356e-08,-1.2782762e-05,,-1.0651051e-09,-6.1091516e-05,-0.0014380005,,-1.2386465e-10,4.986924e-10,,-1.3627254e-12,,-3.2195594e-08,0.0027319887,1.1849109e-10,,6.2397093e-10,1.1681019e-05,-1.1305674e-10
IGHV4-31,0.0,0.0,1.377951e-17,2.9974139e-09,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
AC013264.2,8.2044634e-14,-3.2556542e-17,0.0,-9.396085e-11,-8.205414e-06,,,0.0,5.595501e-07,-1.9044533e-13,-5.009106e-05,,-2.0392022e-14,0.0,2.294379e-05,,1.6393735e-10,1.08775156e-10,,-9.727098e-17,,-3.4646792e-09,3.6274392e-05,-3.4420166e-18,,9.002737e-12,0.0,9.313987e-16
LINC-PINT,6.817386e-10,0.00027670336,2.1331268e-11,-4.3654436e-09,3.6534653e-05,,,-1.7721233e-05,-3.82113e-05,-3.1973137e-09,1.9313175e-06,,8.8262134e-11,-5.298191e-10,-2.9559433e-06,,-1.7137045e-12,-1.5801776e-13,,-1.227701e-13,,-3.8046192e-08,-1.0184073e-05,1.2394934e-12,,-5.5605014e-11,1.993421e-06,2.1812717e-11
TSPAN19,0.0,-1.5868032e-13,0.0,-1.0263035e-08,5.2299674e-06,,,0.0,-1.5994793e-09,-5.538333e-10,0.0,,8.210996e-17,0.0,0.0,,0.0,-1.1219322e-15,,0.0,,2.3664837e-08,-0.000105180334,3.0569436e-15,,-8.719456e-11,0.0,1.0066821e-14
HLA-DQB2,2.8458917e-09,-2.6524066e-08,9.3435945e-12,5.0178104e-12,-1.9755345e-05,,,7.1396494e-06,1.5959456e-14,-8.940509e-10,-5.780286e-05,,-8.468054e-16,1.2450748e-08,-1.5189901e-05,,5.52303e-14,2.0616892e-13,,1.0955016e-17,,-3.2379683e-15,5.3327596e-05,-5.4694335e-13,,0.0,-5.159985e-07,2.727219e-12
RP11-400N13.3,0.0,0.0,0.0,9.997235e-13,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-7.9607545e-17,-1.2751772e-15,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
TNF,-2.8839509e-12,-4.7683715e-09,7.2305673e-12,-6.909716e-12,9.1090205e-06,,,0.0,-2.745091e-14,1.16004316e-11,5.037018e-06,,-1.4154113e-13,-5.5631e-09,4.3784454e-05,,5.991053e-11,1.9572894e-11,,-7.860666e-14,,-9.57422e-10,2.9777966e-10,3.9075676e-13,,-4.2226967e-13,2.6195064e-06,4.0585525e-12
TRGV2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,6.113672e-13,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.3520102e-15,,0.0,0.0,0.0,,0.0,8.268173e-13,0.0
HOTAIRM1,-1.2188819e-11,1.7195886e-07,-1.2110591e-11,-3.9487077e-10,-1.4597137e-05,,,0.0,-2.4208656e-08,1.4822155e-10,-6.6808293e-06,,-3.7270903e-12,1.0357301e-06,4.331743e-06,,-8.360101e-13,-2.8076052e-11,,3.2155343e-14,,8.6124906e-08,-8.755609e-07,9.0245265e-13,,-4.563902e-13,-6.406094e-07,-9.692525e-12
AC016831.7,1.9733595e-10,-4.2848283e-06,4.2624626e-11,-6.758348e-09,2.1282624e-06,,,0.0,3.6679787e-10,-4.001945e-10,0.0,,-9.165398e-11,0.0,-1.8532274e-06,,3.5746173e-13,-2.1525344e-12,,-2.1475304e-14,,7.269303e-09,0.00018120164,3.2488552e-15,,8.981855e-11,8.6236e-07,-2.0061909e-13
RP11-354E11.2,1.4150723e-14,0.0,0.0,0.0,0.0,,,0.0,-4.3098742e-09,0.0,0.0,,-3.2095596e-14,4.4782944e-14,0.00047609094,,-6.387154e-16,1.0158506e-15,,-6.645355e-17,,-7.727239e-16,0.0,0.0,,6.096707e-14,2.3443914e-14,0.0
RP5-887A10.1,0.0,0.0,0.0,-3.3488888e-08,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,1.0344104e-14,,-5.830123e-13,0.0,0.0,,8.758935e-17,0.0,0.0
AC104820.2,0.0,0.0,0.0,-7.980465e-10,0.0,,,0.0,0.0,-5.4851644e-12,0.0,,0.0,0.0,0.0,,0.0,-1.9443747e-13,,-3.0776862e-13,,0.0,0.0,0.0,,-2.8506977e-10,1.192093e-10,0.0
MIR155HG,-6.41308e-10,-4.9173834e-09,-8.310958e-11,9.365761e-10,-5.085713e-13,,,0.0,0.0,-2.8957453e-10,-9.766646e-07,,6.299445e-12,-2.8285714e-07,-0.00010841599,,2.927443e-14,-2.1212095e-11,,8.3496164e-14,,6.470907e-14,9.753487e-10,-1.9998447e-12,,1.083005e-17,8.3816053e-07,-1.5862226e-12
C12orf75,4.675575e-10,5.856705e-05,1.615562e-15,9.491354e-09,-0.00019195961,,,0.0,2.8602351e-05,2.1478852e-08,-8.151361e-07,,3.9794864e-12,3.1789145e-09,-3.8294205e-05,,-2.9804417e-10,-3.3641812e-10,,-2.7468479e-12,,1.0768074e-06,-0.00023310437,3.882451e-13,,1.7053488e-09,-1.1191368e-06,4.3276428e-14
GS1-600G8.5,-4.6458167e-12,1.17772245e-08,1.2916592e-11,0.0,0.0,,,0.0,0.0,-1.6740319e-12,0.0,,1.0634853e-13,-3.306541e-05,0.00022281302,,-3.2924843e-13,-1.0534003e-12,,0.0,,0.0,0.0,0.0,,-1.7239718e-18,3.8271503e-16,3.536817e-13
AC092580.4,-1.9745583e-12,1.4901161e-10,0.0,-3.8542897e-12,4.768372e-10,,,0.0,4.3282107e-08,2.7059834e-11,3.2064918e-06,,1.1027351e-12,-5.144543e-07,2.8153128e-05,,1.581949e-14,2.4833811e-12,,-2.2900652e-14,,3.970213e-18,0.0,2.1396345e-14,,1.1737127e-10,1.2204172e-10,2.9094837e-17
AC008268.1,-9.219052e-10,-8.684306e-05,0.0,1.7263403e-18,4.88683e-05,,,0.0,1.0826926e-16,-2.9479351e-13,-1.7029898e-10,,-7.602691e-11,0.0,0.0,,0.0,1.0987606e-13,,0.0,,0.0,-0.00067794253,0.0,,0.0,0.0,0.0
AC006369.2,0.0,0.0,0.0,-2.9002554e-14,0.0,,,0.0,0.0,0.0,0.0,,1.3139356e-15,0.0,-3.4360091e-06,,0.0,0.0,,-4.6013296e-14,,-8.051791e-17,0.0,0.0,,0.0,-2.503395e-09,0.0
AC002331.1,0.0,0.0,0.0,1.7301879e-15,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,4.3386417e-14,,0.0,0.0,0.0,,4.0993023e-13,0.0,0.0
BCYRN1,-2.3875584e-11,4.38999e-05,3.2439274e-15,-1.5832226e-10,-0.000289533,,,-3.7764097e-05,-9.236604e-08,1.905042e-11,1.3549839e-06,,-2.7475683e-10,1.13513735e-07,-3.940934e-14,,-1.4724295e-13,-2.9117233e-13,,-1.1639158e-15,,3.8170487e-08,0.00020740401,2.0483866e-15,,-1.6687811e-10,5.7984413e-05,2.373342e-12
RP11-356I2.4,-1.2816817e-11,2.9804357e-09,-8.661302e-12,-3.681671e-09,-3.8985302e-08,,,0.0,-1.3695975e-05,-1.7547435e-09,-3.4059797e-10,,1.1533088e-13,0.0,0.00012983555,,-1.4300039e-12,1.1410523e-12,,-1.4379665e-13,,-1.40989e-07,-5.558361e-05,-1.3528924e-16,,-7.114719e-12,9.164512e-06,7.494185e-15
HLA-DQA2,6.1580545e-09,-0.00017975444,6.4542216e-10,9.374974e-11,-0.00018579786,,,2.3841857e-09,-7.345465e-05,-5.6177316e-09,9.887243e-05,,-1.4291617e-12,9.407255e-05,0.0020069678,,-5.0077057e-11,5.902904e-10,,-9.44321e-13,,-2.5527647e-09,0.00024529095,2.1616012e-12,,7.1872713e-10,-1.1362859e-11,-1.1686595e-10
TRBV3-1,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,-3.2170035e-12,,-1.6922859e-15,0.0,0.0
SIDT1-AS1,0.0,-5.2660704e-07,-6.865414e-15,-1.0979151e-10,-7.2706726e-08,,,-5.9604643e-10,0.0,-1.8355341e-10,0.0,,9.550991e-15,0.0,0.0,,0.0,0.0,,-6.489228e-13,,1.1946531e-08,-7.796674e-05,0.0,,2.1093823e-10,4.768372e-10,-2.284685e-18
APOBEC3G,6.4042e-12,8.6334636e-05,5.7759253e-12,1.438434e-08,0.00034641576,,,0.0,0.0,-1.4788751e-09,-4.172325e-09,,-6.22044e-14,-1.8152661e-05,-0.00010643773,,-2.2590045e-13,-2.4932303e-10,,1.3352241e-11,,4.911644e-08,4.1522704e-05,3.4065395e-14,,-2.6687756e-09,2.1243096e-07,-1.8165569e-12
IGKV1D-8,0.0,0.0,0.0,6.3733574e-10,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,5.5438607e-17,0.0,,0.0,0.0,0.0
DEFA3,0.0,0.0,1.3052957e-14,4.7581454e-09,1.8489361e-07,,,0.0,0.0,1.6685537e-11,0.0,,-3.9021739e-16,0.0,0.0,,2.0514384e-12,6.826615e-11,,0.0,,0.0,0.0,2.2045449e-13,,0.0,0.0,1.0322797e-16
IGKV3-20,0.0,0.0,4.7848207e-14,-4.615083e-09,0.0,,,0.0,0.0,5.554399e-11,0.0,,2.5702948e-13,0.0,2.6490954e-10,,4.154587e-12,-3.4826763e-16,,5.382213e-16,,-3.9845487e-20,-3.5200777e-05,-8.244242e-14,,7.083267e-14,0.0,6.592019e-16
LILRA4,0.0,0.0,0.0,2.2608903e-08,0.0,,,-9.010732e-06,0.0,2.3279824e-08,0.0,,0.0,-3.973643e-10,0.0,,0.0,6.264992e-09,,0.0,,0.0,0.0,0.0,,1.3699102e-13,-1.4275312e-07,-1.7023736e-17
IGKV1-17,0.0,0.0,-5.630947e-14,-3.4192558e-09,0.0,,,0.0,0.0,-2.0473627e-14,0.0,,0.0,0.0,0.0,,0.0,-2.662983e-14,,-5.648202e-16,,0.0,0.0,-2.6387912e-14,,0.0,0.0,0.0
KIR3DL2,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,1.5218204e-14,0.0,0.0,,0.0,-1.4980308e-14,,-2.2713844e-14,,-6.8530134e-08,0.0,0.0,,0.0,0.0,0.0
TNFRSF13B,0.0,0.0,0.0,-6.951805e-08,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,2.9858616e-14,,0.0,1.0394229e-15,,0.0,,-4.324009e-09,-3.450223e-05,0.0,,0.0,3.695488e-09,0.0
AQP1,1.2100856e-10,-0.000514685,2.1708461e-10,2.0267993e-12,5.965636e-05,,,8.574658e-05,1.0328203e-07,1.07129505e-11,8.11923e-06,,-1.4788051e-09,-7.947286e-10,0.0001981322,,1.9791951e-10,1.1256399e-11,,-8.411284e-15,,2.3442991e-18,-0.00048038765,4.3046743e-13,,3.3424323e-09,0.0,-2.6985249e-11
IGKV1-16,0.0,0.0,0.0,1.2010949e-11,0.0,,,0.0,0.0,1.1462902e-13,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
LINC00877,0.0,-5.2154063e-09,0.0,2.5241878e-10,0.0,,,0.0,2.100841e-14,7.5944626e-11,-9.374959e-08,,1.7621512e-14,0.0,-2.3204022e-05,,0.0,-4.3240615e-12,,0.0,,0.0,0.0,0.0,,0.0,0.0,-6.8924206e-15
IGKV3-11,0.0,0.0,1.6737709e-15,-1.5004193e-08,0.0,,,0.0,0.0,3.1143584e-12,0.0,,0.0,0.0,0.0,,3.0829506e-12,-2.3501048e-14,,-2.2738843e-15,,0.0,0.0,3.0458156e-14,,0.0,0.0,6.8426345e-15
RP11-553L6.2,0.0,0.0,0.0,-4.8531074e-13,0.0,,,0.0,0.0,1.115983e-13,0.0,,-3.195415e-17,0.0,-1.3245477e-10,,0.0,0.0,,-4.1043524e-14,,1.3404252e-09,0.0,1.1295815e-17,,6.9094616e-16,2.9802323e-09,0.0
INMT,-8.657216e-12,2.2351743e-09,5.6337517e-14,1.0944543e-09,-1.8532276e-06,,,5.2440075e-05,-5.043461e-09,-1.1607241e-12,0.00014144814,,1.00482435e-10,0.0,6.775061e-08,,-5.85562e-10,7.7211885e-14,,4.7686102e-17,,0.0,1.08372096e-10,-5.3331135e-13,,1.0444905e-14,0.0,6.061808e-12
IGKV1-9,0.0,0.0,0.0,7.977377e-09,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,-2.4863916e-13,0.0,,1.7517735e-16,,0.0,0.0,0.0,,0.0,0.0,0.0
SPRR2A,1.6435875e-12,8.849244e-11,0.0,5.718719e-14,-0.00060071563,,,0.0,0.0002328157,-1.0648048e-09,0.0,,0.0,0.0,0.0,,0.0,-1.6202758e-14,,0.0,,2.4212262e-08,-0.00028059355,0.0,,1.2787795e-09,0.0,0.0
PEG10,-4.686102e-10,0.0016132616,0.0,1.7581862e-10,6.1295796e-05,,,0.0,-1.070333e-05,3.8952418e-12,1.4807859e-05,,1.3880673e-10,0.0,-3.3615488e-06,,3.8358674e-12,4.4471622e-14,,4.865732e-17,,5.790907e-07,-0.00015775579,-9.970322e-11,,7.499964e-10,0.0,6.391732e-13
IGKV2D-28,0.0,0.0,0.0,2.4836076e-08,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0
HLA-DMB,-7.3074713e-10,0.00037078038,-9.9943366e-11,-2.1834736e-09,0.0003740491,,,0.0,8.247866e-06,-4.1291583e-09,3.6186288e-05,,-4.652499e-12,-4.76963e-05,-0.0009598418,,4.4809646e-11,-7.8327733e-10,,2.7648628e-12,,7.450932e-11,-8.4856e-05,-2.2485083e-13,,-3.1725417e-10,6.6477344e-07,-4.3984833e-11
IGKV2-30,0.0,0.0,0.0,-1.3302045e-08,0.0,,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,,0.0,,0.0,0.0,0.0,,0.0,0.0,-1.6868696e-16
IGKV1-12,0.0,0.0,-4.130955e-17,1.1972931e-08,1.3905763e-07,,,0.0,0.0,-4.2262807e-10,0.0,,0.0,0.0,7.0569783e-15,,0.0,5.3882002e-14,,1.8062808e-16,,0.0,0.0,8.520992e-16,,0.0,0.0,8.9966824e-17
C4orf48,3.9777984e-10,2.7383734e-05,-2.814229e-10,1.0099013e-08,-0.0007030726,,,0.0,6.085673e-05,1.5375115e-09,-8.009629e-05,,-8.474327e-13,4.2887546e-06,-5.4000986e-05,,-1.2174643e-10,-4.979047e-11,,1.2558345e-12,,3.171021e-07,-0.00033733953,1.2248621e-11,,-2.4637173e-10,-3.8236473e-07,-3.4634982e-11
IGKV1-5,0.0,0.0,7.8379135e-16,-2.9606833e-08,0.0,,,0.0,0.0,9.346187e-15,0.0,,0.0,0.0,0.0,,1.8113215e-12,1.897935e-16,,-5.2837688e-18,,-1.381242e-17,0.0,-1.0899053e-13,,9.249011e-16,0.0,3.2460804e-13
UPK3B,-1.6679352e-09,1.625595e-05,1.8849662e-13,3.542563e-13,9.6135656e-05,,,0.0,2.1355742e-08,-2.091275e-15,0.0,,1.2182328e-17,7.3168013e-07,0.0,,6.979564e-11,0.0,,0.0,,-8.0983685e-11,-7.088525e-05,-5.141877e-13,,-3.6422596e-14,0.0,-3.6129325e-11
CFB,1.8625724e-12,8.719929e-06,2.8238583e-12,-2.4946362e-13,-0.0005907366,,,1.1068285e-05,-0.0001807096,2.6688981e-11,-3.5602707e-06,,9.383917e-15,1.6291937e-08,3.920396e-06,,-7.524992e-10,8.791194e-15,,-3.1287322e-15,,4.6503064e-09,0.0005622396,-2.3868736e-15,,2.645819e-10,0.0,1.2060802e-11
KIR2DL3,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,-8.8770866e-15,0.0,,4.52947e-14,0.0,1.9868216e-09,,0.0,0.0,,-1.0318376e-12,,0.0,0.0,0.0,,-3.4958745e-18,0.0,0.0
TUBA4B,0.0,-1.7861763e-14,0.0,0.0,1.8716217e-05,,,0.0,-6.226393e-08,1.3965562e-11,0.0,,-4.5042915e-16,5.298191e-10,0.0,,-4.3441084e-14,1.3396442e-10,,-1.0971866e-15,,7.557367e-09,-2.396698e-05,0.0,,4.4124575e-13,0.0,2.1647884e-15
GSTA1,-2.8151108e-09,-2.2459999e-05,1.0853621e-14,1.3068198e-09,0.0016219543,,,0.0,-0.00011539698,-5.0083315e-10,1.2144616e-05,,5.835805e-13,0.0,2.5896072e-05,,2.9298553e-13,9.2105346e-10,,-6.1641176e-14,,-1.4249281e-07,0.00050579564,-1.3791718e-15,,5.1357013e-10,-1.0800838e-05,6.914235e-14
GSTA2,2.6360904e-15,-1.01388016e-10,0.0,-7.865508e-10,0.0004976939,,,0.0,-1.2345746e-05,-4.5605372e-10,1.7029898e-10,,2.3607848e-15,0.0,1.3245477e-10,,0.0,-4.2663807e-11,,0.0,,-1.5009757e-09,0.0001464633,0.0,,-9.252528e-11,0.0,-1.1527777e-12
SPRR2F,0.0,0.0,0.0,0.0,-0.00015282184,,,0.0,3.333275e-08,1.4287291e-16,0.0,,0.0,0.0,0.0,,3.7075395e-12,0.0,,0.0,,1.1390862e-09,4.710295e-08,0.0,,1.1594967e-11,0.0,0.0
IGKV3-15,-9.206376e-13,0.0,0.0,-4.161742e-09,-1.192093e-10,,,0.0,0.0,2.5132715e-15,0.0,,0.0,0.0,0.0,,0.0,2.3191074e-14,,4.4505054e-16,,-1.7903905e-18,2.692992e-06,0.0,,0.0,0.0,9.54665e-16
IGKV1-27,0.0,0.0,1.3845407e-15,6.3728434e-10,0.0,,,0.0,0.0,4.597818e-15,0.0,,3.178427e-16,0.0,0.0,,0.0,0.0,,0.0,,0.0,2.5242025e-06,0.0,,0.0,0.0,0.0
HBB,3.3063488e-10,-3.9426795e-05,2.0487136e-11,3.3548508e-09,0.00076052087,,,0.0,-2.4975165e-07,2.2259105e-08,2.0306685e-05,,1.6487267e-10,2.8064517e-06,-5.963362e-06,,1.3670223e-11,-5.6694288e-11,,1.5437379e-11,,-7.8529965e-09,0.00047676195,-2.8308118e-11,,1.137233e-10,-2.3110588e-06,-1.6056297e-13
