,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous,unlabeled
HSD17B6,0.5033702363786667,0.5883681785668827,0.003837990720655393,0.005665981192101436,0.004257169034290161,0.002094003838647397,0.0,0.003395960151094049,0.009113067955401772,0.004742599869752885,0.005648624106060188,0.15416363994957166,0.009764234308314407,0.005784616831151225,0.0021754600444554343,0.16494384873270315,0.20401556781343935,0.004990161972854019,0.0,0.004232110463314984,0.13946985216587263,0.003391497566355515,0.02733963260502138,0.03539267842894249,0.001958631311155055,0.00464710835874276,0.0028686725632614133,0.0032934871684896154,0.07660174875677997
VIM,0.4066782935898901,0.48010076026657916,2.661317608578561,1.4738304460946239,0.08273117557246686,3.1691123004932598,2.614376140701039,2.3476380055931143,0.2817293590665619,3.1876089811613575,2.833670048315853,1.5025124426288072,3.412142106063188,3.6574815253636834,3.395978477615685,3.1743571704919136,2.8532547228025438,2.964640584689352,2.684173930682826,1.0288908153371112,2.4484161057200455,0.14009672666650108,0.1301366535723632,2.7801785154812704,0.02571089120981269,0.3185918394065488,1.7744858560555656,2.697482588475053,1.9793025796487433
SLAMF7,0.002633659284276816,0.0017718674559227816,0.0008816845561803832,0.20450525451840795,0.012062574539372572,0.004037886397265838,0.0,0.001240523405467976,0.006075581208698058,0.1455019545594312,0.0019254284343267545,0.08006418342034115,0.0009045497439796932,0.026632774311288694,0.010012987396756802,0.07524900166823029,0.004179860283902806,0.06506632123853243,0.0,0.2887726233100449,0.04140110527072403,0.006924465602567719,0.030385776672092284,0.0018749723132359993,0.024976445496288517,0.01072146651999157,0.07480067679414673,0.0013558775329894485,0.06669439038591705
PRKCH,0.01983851734151931,0.04120052408520015,0.28190935688120905,0.029123479774389595,0.05610223883501666,0.5664147477726961,0.3885955402649655,0.34579567165228026,0.03541900635212254,0.06892183394415365,0.01625049386162768,0.06363520317932517,0.18961221008690396,0.09795743447211404,0.03361242029160832,0.05928865137187606,0.014703843534539254,0.04875347466250783,0.0,0.6241099120495699,0.15545208941299898,0.018264733023309002,0.03066209918790052,0.012072251410714475,0.08454476603314762,0.047364519715274896,0.29559420200875564,0.30361087407597137,0.305581600922441
SH2D2A,0.002331086987444459,0.002107811423072274,0.0015662144034329299,0.028265764092597685,0.0024480498559909312,0.0038185746790395225,0.0,0.002179638354126007,0.0016717349496100488,0.015442148189785959,0.006826523610404929,0.0,0.005757361246931573,0.003200102564874901,0.03427731491148765,0.02394555382009572,0.001125695634102143,0.012272365739074746,0.0,0.501122897996384,0.12400303741757425,0.002981377524686775,0.0009619862062135702,0.005324530358374719,0.0008959065230931793,0.002251268246037132,0.2937175918746574,0.0015756972529882673,0.28572952416298875
TNFRSF1B,0.010575422006523009,0.014769730735482461,0.2512475324036849,0.15432134768356717,0.006824259386141724,0.17306749691516798,0.13213263322945135,0.10263917022310742,0.005763635158786678,0.5162526807319139,0.04628040612518638,0.0,0.020083969158310823,0.20238199589451544,0.04088464589931987,0.3166388218161565,0.0304061626288397,0.9846698083485124,1.0494162935934872,0.5121192977602015,0.18374124576919498,0.0021893839913512884,0.00698187491231466,0.015547911087787044,0.0021696495534200295,0.014486513884529402,0.33085808347703505,0.13751303203111925,0.2725628022953156
POU2F2,0.00510940609611541,0.010271970542639905,0.004959443926304101,0.5093782872279966,0.024843857569806647,0.0049809557990453815,0.013515817895953507,0.00480424543098183,0.032932717696297104,0.24761007117465123,0.005206601464028699,0.0,0.013303720007945946,0.06482507146609467,0.025730061532447154,0.06675307820307069,0.011596632177551344,0.3720267298984833,0.7183891318497305,0.06630021962642808,0.04564658465980497,0.0166563851144949,0.005837176062146923,0.004072911016348979,0.019701055897142238,0.012811104116827433,0.07000778395468558,0.006267065957478646,0.029880953585792274
IBSP,0.0,6.32135662950612e-06,0.0,0.0,3.9130838355659855e-06,0.0,0.0,8.934913679833995e-05,0.00012173567939927467,0.0002540608247056508,0.0003025222083075042,0.0,0.0,0.0012353734612249893,7.9286320247938e-05,0.0,0.0014443499708468432,0.0002805272746421443,0.0,0.00016039227789360776,0.00011034118133736886,0.0,0.00031919380288650436,0.0,0.0,5.066129045280601e-05,2.734695594679811e-05,0.0,9.305026617133267e-05
APBA2,0.0009416099236858175,0.0009730397421179333,0.000637107986802186,0.0056332534993132986,0.0017488133043327408,0.0,0.0,0.0010902419653832315,0.0017157417852521318,0.0021997717151946237,0.010083491960582426,0.0,0.051105218910380945,0.0007975916752232258,0.007714478229051828,0.0,0.001634743622064656,0.003781201837922721,0.0,0.25754676990951064,0.019901393937852722,0.0033380103442495227,0.0053913282840121176,0.008252447177068488,0.0,0.0038559866071277487,0.0882068318065555,0.0019145027184399527,0.06577827980740376
EFCAB1,0.0039649697392252605,0.0036483213301767283,0.004086168990590409,0.012405915032541265,0.014337820771313911,0.0,0.00563782801936208,0.002397433256191624,0.9516123086897226,0.00292656592472363,0.006773927425687482,0.06845942528208496,0.004114061326120044,0.002312264913842075,0.006212807680075532,0.4256657401521228,0.004221038007074272,0.0064230344056294434,0.0,0.0011300751158187443,0.0030671096629889946,0.06993101131188934,0.03715935748024277,0.009761410998289036,0.012563411028356272,0.015810534543847767,0.015474807254525517,0.0070801359480245196,0.003587022516340873
MYOC,0.0,0.0006955878591008381,0.0,0.0010807708878488977,7.732224110019973e-05,0.0,0.0,0.001117436409932695,0.00012545735130528758,0.00020756422674755978,0.13291774824294736,0.0,0.0013826361026972912,0.00018893148775422062,0.00016632323152151638,0.0,0.0018490803066957347,0.00037064248927698847,0.0,0.0005462687039860313,0.0,0.0,9.700916593850058e-05,0.034584273824938186,0.0,6.442142019444289e-05,0.00022634997672978788,0.0008037148730912396,0.0030533628864418175
DAPK2,0.5039590349110548,0.1702335917894296,0.00248574565589503,0.01625931217966575,0.021681468447257834,0.02047389311298729,0.004670443030099066,0.006233811003930749,0.01665081020830881,0.018435429666876335,0.013052866276965638,0.05925985030289665,0.023276947965351024,0.0032380617102961756,0.023886780557174324,0.0,0.012931137271314935,0.008349122932523816,0.0,0.019176519770504153,0.047735266938100505,0.007286471658027068,0.06723615972196871,0.01130376315160398,0.020417950395339106,0.04331474270925263,0.06433319173305409,0.0066471532941601175,0.03987620147866809
STAP1,0.00018018020529869233,0.0008304021579258661,0.0005113495444020527,0.15159621764353154,0.0012417813240055363,0.0,0.0,0.0008663659184497882,0.002177887051510612,0.01447320811715964,0.0003393229667400616,0.0,0.00797471018476647,0.00663563270613997,0.1492262699051442,0.021414129055057386,0.00023717396481741016,0.0016814276400362782,0.0,0.0133111644652727,0.004645472470692613,0.7272527382251586,0.002329186703611812,0.00021084685280276015,0.00034405311055150294,0.0006816323302414468,0.003130082221497813,0.0012830566686632863,0.0051512322161564655
VCAN,0.012184945703853384,0.017937543624982618,0.03883456205171417,0.04103858908184036,0.032203387555508195,0.029359848693450298,0.0,0.015949575316423003,0.04960632850884255,0.3349843499199003,0.7816840841790373,0.0,0.029774446226970477,0.49020643153303545,0.035533455077422095,0.5499322386483348,0.2564936488426356,1.662437357342272,2.478402806874346,0.02268099389980496,0.2604331644171425,0.013492135657567348,0.012335461716875015,0.14009384414392234,0.001864516864843915,0.011163246878162732,0.013946327412444892,0.04824482489382345,0.06653447045819512
MSR1,0.019276837512700744,0.026879743669049043,0.13908083094119078,0.02461586930641305,0.0007487225629441768,0.018668224210253277,0.02461229010553707,0.023829343924703466,0.004298866548726704,0.39405487656516575,0.01549301356139847,0.0,0.04214615561478042,1.272865474597412,0.057830232199861734,0.8948393416979883,0.06099946660398385,0.2241050207024531,0.0,0.019814162451295712,0.3590286760246031,0.0004384310671208144,0.0030662848636560376,0.020002788001602774,0.00016076694791595993,0.005153068156876278,0.010269215036977416,0.12639155476576183,0.06581347993961928
DNAH5,0.03332404879865456,0.06460541120848154,0.0016642244716814582,0.012827909713939196,0.021934804431892704,0.0,0.0,0.0018483739082413803,1.2111998220711102,0.004255249439365776,0.005603717708763328,0.32558403721594315,0.003634365288013273,0.0023543775718685048,0.006185763176054089,0.4559912178621245,0.011735960332162692,0.006636693922189011,0.0,0.001028248524605038,0.009025008132935374,0.15262901867407458,0.0708898769694125,0.002966082384752285,0.031329154918441765,0.05039971019710088,0.016897183097670108,0.012168838566224869,0.009840775796222822
TNC,0.006866541566401582,0.04066747116629679,0.0009477648690849147,0.0031373053791245924,0.44427575238157596,0.01605419321052306,0.004803819471402265,0.000622983271991891,0.012350112879122988,0.0026818327203810407,0.10654808254538094,0.14159916862807417,0.0021357676733035473,0.0012010676012973096,0.003342057380661823,0.02394555382009572,0.055359442933349524,0.0027262112865337083,0.0,0.0026326768571645863,0.012039212095828849,0.039242628408050984,0.04331971616677737,0.19095646080578543,0.012670555267388953,0.12577420780665918,0.004883592875302579,0.009224608530094413,0.012021740110812442
ADAM28,0.002879320523100824,0.0024164476391791497,0.0011717824484073287,0.5074488290635887,0.2766372275219866,0.0048460452628605695,0.004670443030099066,0.002517508782220933,0.04981534463400189,0.23362731244616106,0.0022377259814574564,0.0,0.0008647655146032039,0.018566780776370934,0.029062823859627485,0.16974428020881593,0.023895950436755183,0.05213590146655927,0.0,0.01809674581991839,0.022676488223724783,0.18254598675117928,0.3956061711905822,0.0010821347107030572,0.07668738233795087,0.19796453682690945,0.01289214842131738,0.005032484955420141,0.017146759275020913
LCP2,0.007041840485781254,0.011593594445241169,0.13223116517052477,0.06200111523854296,0.0020660004941512257,0.05979550010197079,0.12347136430936378,0.11822791297246847,0.004218293876180258,0.4831430912723382,0.009882147371013941,0.0,0.01475473939466099,0.36119299758068574,0.3247427314737773,0.1516895217104439,0.024730420401789056,0.612952896559391,0.0,0.23715101924544726,0.2514603871772463,0.0021063909573208143,0.0026973906231204992,0.008895461314018192,0.001882977036996063,0.0035120572550581914,0.27134711319052446,0.06014313652278532,0.21058792768254622
ADRB1,0.08170901544542927,0.021351754234149964,0.050967088859438,0.002883984688891356,0.014598827435074745,0.04480132558852681,0.36825072974664097,0.4815437686213211,0.09557276821370102,0.00648918502231682,0.0023146109676119857,0.03809946205765529,0.005559948677863689,0.002834797034783855,0.002362230896384633,0.1559432291741586,0.0014063576820856015,0.004207108927982391,0.0,0.008529227673415065,0.006462372338338542,0.08153799895230171,0.04565912870222628,0.021684591430217712,0.04784480043704486,0.01735543939436119,0.0075776548925460575,0.09112674589227054,0.03648871541057415
GPM6B,0.02503946998627498,0.04460479533772516,0.05731888182417309,0.08568389393419185,0.0903949883235276,0.011866713751456396,0.04320465819867924,0.023878724129664266,0.10002805529302634,0.04366389353726321,0.22557435393314346,0.0119462881297143,0.012725912697198864,0.004655823608416304,0.054588799217001015,0.031971305554647084,0.028746156865010142,0.005244034784715899,0.0,0.060053701254209654,0.018262978016403208,0.20051325613460694,0.05332257394992493,0.46662290978114207,0.02322588044301431,0.06076195069593058,0.05755178527060882,0.0169471408203603,0.050152034757087995
CP,0.01521415343229344,0.01703824710895337,0.07171116850835801,0.010806931347048264,0.19351682993589295,0.03457744972356181,0.25850639564479894,0.007731111636070244,0.5501509436506324,0.005382683660904996,0.019903903627018434,0.15875967149322595,0.0042143495270240885,0.002195818860474127,0.00700285059858491,0.6904815237986254,0.10109566938328036,0.007486754520497965,0.5709764499784555,0.0030276196730625003,0.017585710308052567,0.10541733616441654,1.1508960594998277,0.00422361701016672,0.32691838349206453,0.6140200637733428,0.016419656752792198,0.012536632027036776,0.016888034531678732
TNFRSF17,0.0,0.0005795932537963617,0.0002606628523040426,0.26328814374723836,0.0003585315073193668,0.0,0.0,4.641814170535014e-05,0.0017491818632828175,0.004673052841202411,0.00013253731221431962,0.0,0.0005122996813449716,0.0003965098674161968,0.0011049884048513355,0.0,0.0,0.0010247065117017144,0.0,0.0003455082354705087,0.002360831267445189,0.0,8.982946848557589e-05,0.0,0.0,0.00043801979676764307,0.0007521662625283769,0.0006193908798849931,0.01331000527980223
UTS2,0.0008460118919898001,0.0005471636629894276,0.0003826904992903135,0.0022669818910702696,0.00014286835452285033,0.0,0.0,0.00010024625973654865,0.00011759083625673139,0.004646280170646687,0.00018275276976723382,0.0,0.00039185856243258176,0.0015333844131518273,0.09686347342860523,0.0,0.0011221343850493061,0.0039244466959593985,0.0,0.018224610129784657,0.001635821931426071,0.0,0.0001970630475417554,0.0,0.0,0.00015183022940323435,0.00903578241720034,0.0,0.00969499456837536
TNFRSF9,0.0029791055170018278,0.006298757794254953,0.000464037786365917,0.005050203738834575,0.001970527419584763,0.007846027293219099,0.0,0.0012018050331391095,0.0011195710208433652,0.032320604613240704,0.001500124108333071,0.02497484319833212,0.00045848617333507814,0.0021736325559278966,0.2292121949499276,0.02394555382009572,0.013572574517650756,0.011745055318357492,0.4784398436150317,0.07219626615743902,0.009875185407129988,0.0015738372558457136,0.001075595447090162,0.0005335651073043105,0.0008387324342762462,0.0007812090894311551,0.03915821806417594,0.002077033972540904,0.01979131021085915
LTBP1,0.007416146541103516,0.001939685170840837,0.27359693176023064,0.004541486450136294,0.015649044104488884,0.01838159196422104,0.10418236229192376,0.04488167080529763,0.014668281609062365,0.0026965575928356443,0.4614644472852244,0.031961274675250714,0.020535019018340494,0.0020131059447141796,0.003912247069022182,0.04632677657266519,0.020414027553520245,0.00268337854054793,0.0,0.0020071656770039906,0.002968047122935452,0.005717852321774479,0.025661866059484763,0.5561316127919451,0.017600103076340478,0.010850678125593854,0.0019803073160873557,0.07004210629674569,0.04898954703110467
ELN,0.004605683863400189,0.00822167822241047,0.218789333538853,0.009020330564886396,0.1259112575328271,0.0856491295693963,0.08675594772844804,0.059300707399721805,0.010653422119926705,0.004985897597781091,0.7863256869269001,0.0,0.3283124155290288,0.0034028230180531516,0.006091611947243723,0.0,0.15966255336798318,0.007108130839326044,0.0,0.008666420182998699,0.007886086767068163,0.006758630696558043,0.0035138022885900554,0.6638627588509975,0.001479417630632146,0.05850377548331637,0.004025541094786346,0.13830659556441233,0.05773665132478036
DKK3,0.06668311268945223,0.0055846772107691145,0.06933790728832463,0.0059011687050230235,0.20599804627357884,0.06098207060410812,0.028889366995755426,0.015966411754529584,0.005293593493810975,0.002841960133270799,0.4893139978877109,0.14086030865426366,0.28735728917288333,0.003585994358231115,0.007788487548492836,0.0,0.13691067763661607,0.005068273847903927,0.0,0.007376706380697869,0.006094160458337492,0.03670742435381677,0.002883667232993312,0.6046863568982505,0.002684787344131496,0.09039913220524783,0.010568079274376653,0.18966358871178945,0.04945857040356609
TNIP3,0.008974462745061708,0.027262208016911694,0.0015547801705306724,0.006690788913732506,0.010085274084575033,0.018498132836045737,0.0,0.0038736090947353056,0.00588499032786672,0.0241679931107379,0.002224318282709873,0.05796505338017786,0.0016388268639399273,0.09281590261750765,0.0027695527648182866,0.0,0.004153743788074394,0.05810286438279985,0.0,0.011633965494436408,0.01566873392962309,0.0027321929256105227,0.03451350966919992,0.0018357619939201042,0.004812526269189273,0.050673303190997256,0.05671803965810151,0.012368776887569273,0.013004871634106394
