gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
POU2F2,1.3569926e-06,-0.22663277,-2.6203645e-07,-1.2855038e-05,-3.5248113,5.342906e-07,2.0417233e-06,4.151413,1.3770102,-1.275348e-06,0.0014687693,5.2631106e-07,4.794335e-06,-4.79366,0.08055243,-8.3857003e-07,-1.0124857e-06,-1.1114682e-06,1.5562277e-06,5.652421e-07,1.9312083e-06,4.232544e-06,2.3893788,5.713176e-07,2.3312828e-06,9.111138e-07,0.54527366,1.2414167e-06
IBSP,5.575241e-07,-0.015934922,7.4102286e-07,1.6439938e-06,0.010077628,5.0462404e-07,5.642548e-07,0.044729333,-0.030747687,7.290567e-07,-0.027016152,5.220338e-07,9.570799e-07,-0.037107274,-0.00081773056,5.976502e-07,7.0243783e-07,6.768254e-07,7.93849e-07,8.9079424e-07,7.35445e-07,6.0524303e-07,-0.07782804,4.315736e-07,6.758906e-07,5.3598194e-07,0.13463134,5.765206e-07
APBA2,2.8267862e-06,-0.19135232,3.2622531e-06,3.5222047e-06,-0.68824637,2.09145e-06,2.3269665e-06,0.18330602,0.41583243,2.7840797e-06,0.17265981,2.2117033e-06,2.143064e-06,1.2250227,0.11110943,2.663176e-06,3.479926e-06,2.0052164e-06,1.4294876e-06,2.1033775e-06,2.3157836e-06,2.3241487e-06,-0.36087126,2.250741e-06,3.0359884e-06,2.2539884e-06,-0.86750656,9.882905e-07
EFCAB1,5.863255e-05,4.0255795,6.380995e-05,6.924201e-05,36.822983,5.7707388e-05,5.2200245e-05,8.202501,-126.12729,4.864317e-05,2.1412187,5.834085e-05,7.850116e-05,2.2476172,0.19804722,4.948996e-05,6.604417e-05,4.9963084e-05,5.19381e-05,6.377187e-05,6.9198526e-05,6.509728e-05,53.88596,6.377057e-05,4.7860838e-05,4.8678845e-05,18.602274,3.600045e-05
MYOC,7.562356e-07,-0.17898658,1.1846067e-06,9.661242e-07,-0.83078736,6.603424e-07,6.9159574e-07,-0.004206977,0.14157255,7.194488e-07,-3.2340794,7.126364e-07,7.7993514e-07,2.9231968,0.1408909,7.030465e-07,8.3690776e-07,1.3121067e-06,7.1860507e-07,7.8450324e-07,9.853477e-07,9.721356e-07,-0.016319,1.091664e-06,8.274169e-07,7.635515e-07,1.058703,7.3705115e-07
DAPK2,4.3663326e-06,12.309503,4.5852403e-06,3.2211844e-06,3.0453432,3.1466095e-06,2.0057275e-06,-1.334871,0.39204583,2.7083133e-06,0.14274484,2.7810402e-06,6.4300825e-06,-9.498555,-0.1883826,2.340712e-06,-7.7792276e-07,2.290902e-06,2.543803e-06,4.260569e-06,2.2150202e-06,4.505107e-06,-1.7600603,1.2758977e-06,-1.9455064e-07,1.3672554e-06,-3.1078174,5.6067154e-07
STAP1,3.611902e-05,-3.0079565,3.4875695e-05,6.0194125e-05,4.4470344,3.3227294e-05,3.164426e-05,0.2160688,-0.68771726,3.0017813e-05,0.023613244,4.1502495e-05,4.8287122e-05,1.345188,-1.5272216,3.5808716e-05,5.0010014e-05,3.5430872e-05,3.594441e-05,3.9748244e-05,4.753816e-05,2.6858994e-05,-1.1209693,2.6558459e-05,4.2374882e-05,2.9027382e-05,0.31124413,3.1806878e-05
VCAN,1.7080449e-05,5.870993,9.420554e-06,6.124057e-05,-8.921445,1.2978596e-05,2.1553376e-05,31.185637,22.246254,1.0399314e-05,7.151062,2.5104791e-05,2.1791431e-05,-82.579575,2.3538818,1.7839751e-05,2.3469956e-05,2.5243742e-05,2.739675e-05,3.6549594e-05,1.5927564e-05,7.475802e-06,-5.1535068,-1.6729276e-06,1.7374481e-05,9.4686775e-06,27.846321,7.79741e-06
MSR1,-3.4517667e-05,15.41479,-1.5538048e-05,-3.853248e-05,38.78658,-1.81185e-05,-2.8235514e-05,53.727924,12.43997,-1.3532182e-05,43.372124,-4.411128e-07,-9.786998e-06,-202.6567,-2.9219096,-2.4683264e-05,-4.198777e-05,-3.8119295e-05,-2.2535294e-05,-2.5887271e-05,-3.0862644e-05,-6.5556806e-06,-4.140484,-2.7505457e-05,-3.91375e-06,-1.1333698e-05,45.97804,-3.8428147e-06
DNAH5,7.361621e-05,13.180123,7.3503805e-05,8.847583e-05,85.031204,6.6000466e-05,4.71076e-05,25.879766,-156.73633,6.417871e-05,3.6922674,7.703996e-05,0.00010873747,7.2434382,0.18079081,6.505617e-05,7.0084985e-05,5.582747e-05,4.8919952e-05,7.94653e-05,7.613422e-05,7.8641184e-05,3.7579012,7.758859e-05,6.9428614e-05,6.332412e-05,17.769487,6.715932e-05
TNC,-5.9707196e-05,1.2975142,-0.000119901095,-0.00013703169,-27.269552,-6.8720714e-05,-6.69724e-05,0.81880265,-1.1460736,-7.4997195e-05,-1.9575448,-7.72743e-05,-0.00014173884,3.9211018,0.813641,-7.162194e-05,-5.9706614e-05,-9.381885e-05,-6.354871e-05,-9.345706e-05,-8.529725e-05,-9.591732e-05,17.73924,-6.236605e-05,-8.055503e-05,-5.468665e-05,5.7844763,-9.527933e-05
ADAM28,-2.406744e-05,0.3654833,-3.187868e-05,-4.0939027e-05,16.925161,-1.952457e-05,-2.0653477e-05,4.257922,-0.06694879,-1.8256083e-05,0.86452293,-1.622708e-05,-3.0428031e-05,-6.542891,0.040618837,-1.8918237e-05,-2.7644657e-05,-1.8577433e-05,-1.52552475e-05,-2.1672635e-05,-2.3176011e-05,-1.9693662e-05,-24.449814,-1.3164767e-05,-1.7199163e-05,-1.2489409e-05,8.606352,-1.2389722e-05
LCP2,-1.2874991e-05,2.5447502,-1.6022996e-05,-2.2780969e-05,1.3326088,-1.1872595e-05,-1.2659891e-05,-1.4163704,-2.0228148,-1.5949365e-05,4.1735597,-1.7042174e-05,-1.8105373e-05,-0.3673346,-0.66684675,-1.3089391e-05,-1.04401215e-05,-1.530226e-05,-1.3682179e-05,-1.4588241e-05,-1.4937361e-05,-1.8553526e-05,0.26733965,-1.2374424e-05,-1.2487226e-05,-1.15948405e-05,-3.844618,-1.30405115e-05
ADRB1,1.0482163e-05,2.0929308,6.1785713e-06,1.2476462e-05,4.0231113,1.040629e-05,6.2190707e-06,1.3355832,-5.5499306,9.396437e-06,0.1311252,7.7558525e-06,1.1633242e-05,-2.3420024,-0.027850965,7.095177e-06,1.0193824e-05,5.0739613e-06,6.8670643e-06,7.657142e-06,1.08122995e-05,8.768495e-06,-0.76425457,9.064317e-06,4.643364e-06,8.266878e-06,1.1011323,2.5143647e-06
GPM6B,7.12437e-06,-1.5459458,3.0047133e-06,8.581226e-07,2.525837,5.3868926e-06,6.8077443e-06,1.0418986,-3.3877864,-4.7851586e-08,-2.8868804,-1.2439092e-06,5.4040142e-06,3.3967502,-0.05893077,4.53285e-06,8.114437e-06,9.238853e-06,3.9741994e-06,9.440286e-06,5.6638137e-06,5.735072e-06,1.5560714,5.7799225e-06,2.8123382e-06,3.7945053e-06,-0.6411036,2.2393415e-06
CP,-3.5475376e-05,23.617245,4.3539812e-06,-6.0143073e-05,125.976746,-1.979971e-05,-2.7207896e-05,13.3343725,10.088567,-1.8330938e-05,3.6106725,1.6030046e-06,-4.9936943e-06,24.454706,-0.5132318,-4.038579e-05,-4.6455192e-05,-3.6821755e-05,-5.3617146e-05,-2.3042417e-06,-3.9423565e-05,2.3977636e-05,-222.92857,-3.7419147e-06,-1.2495291e-06,-1.2158271e-05,22.35987,-2.2053235e-05
TNFRSF17,-5.533706e-07,0.02272791,-2.3813166e-06,9.565343e-06,-0.9588826,-1.1077282e-06,-2.73389e-06,0.20060916,0.3541491,-4.7579356e-06,0.3851375,-5.6293106e-06,-9.248805e-07,0.089526996,0.08224397,-2.0793605e-06,-2.7063672e-07,-4.5682646e-07,1.416341e-06,-5.133516e-06,5.8748526e-07,-6.640041e-06,-0.121195264,-1.2108754e-06,-5.030281e-06,-8.250757e-06,-0.054276716,-4.404521e-06
UTS2,-3.7009845e-06,0.1545797,-3.1790833e-06,-6.5485997e-06,-0.08215575,-2.9180487e-06,-4.3150203e-06,-0.05284452,-0.22739246,-2.5142374e-06,0.034711298,-4.594084e-06,-5.134591e-06,0.32088813,-0.8571847,-3.1185448e-06,-4.752193e-06,-5.1343213e-06,-4.8829947e-06,-3.3127535e-06,-4.9160176e-06,-2.890813e-06,0.5697453,-2.3758982e-06,-3.3293027e-06,-3.8340695e-06,0.1397278,-3.1326072e-06
TNFRSF9,-1.931076e-06,-0.6436291,7.429193e-07,-8.847974e-08,0.45685259,-2.3540917e-07,-6.504953e-07,-0.13525295,0.020109445,4.002162e-07,-0.12844454,-1.3994671e-06,-1.7575826e-06,0.05495938,1.2724116,4.0911425e-07,-1.6101404e-06,-3.3324727e-07,-7.298098e-07,7.2640097e-07,-2.0624823e-06,-6.1476953e-07,-0.17810027,4.4737556e-07,1.3709143e-06,-8.7872127e-07,-0.7188991,1.3716883e-06
LTBP1,6.9939297e-06,2.735344,7.977749e-06,8.994545e-06,0.40322408,4.7051867e-06,6.2752024e-06,-1.7050842,-0.35080236,6.420069e-06,-13.838759,5.8342953e-06,9.046767e-06,6.478099,0.49857345,5.8918713e-06,8.431731e-06,5.224568e-06,6.546133e-06,7.0929736e-06,7.237045e-06,6.7361298e-06,-1.191046,5.189979e-06,7.4181576e-06,5.8652886e-06,6.9703226,5.9537965e-06
ELN,9.8248165e-06,7.4810715,2.1660853e-05,1.1054426e-05,-3.0246592,7.910588e-06,4.5506017e-06,9.313482,-0.8975578,1.2671257e-05,-38.459118,8.627722e-06,2.52093e-05,16.775967,-0.54745823,1.1826622e-05,6.3850093e-06,6.632395e-06,7.085421e-06,1.1486911e-05,1.0315468e-05,1.8581688e-05,-3.5412893,8.595783e-06,1.111987e-05,6.8248255e-06,12.899335,1.8691784e-05
DKK3,4.4985304e-06,0.18212406,8.298818e-06,6.620877e-06,-8.423749,2.8192471e-06,3.48798e-06,3.9607391,0.32862112,5.730617e-06,-24.010416,3.032826e-06,6.3525204e-06,16.673723,0.13058133,4.5303123e-06,4.2766073e-06,4.6240434e-06,2.7542392e-06,4.429032e-06,2.9643536e-06,4.448801e-06,-0.16514592,1.0219883e-06,5.481543e-06,2.4862477e-06,11.323444,4.650516e-06
TNIP3,-4.2667757e-06,-0.5059853,-5.024815e-06,-4.810017e-06,1.4034047,-4.16028e-06,-4.8310803e-06,-4.177199,-0.11328218,-6.8794193e-06,0.2971445,-6.3807624e-06,-6.6112816e-06,5.355152,0.14525694,-5.4004804e-06,-5.0746335e-06,-4.091806e-06,-3.2128366e-06,-3.3691015e-06,-6.518535e-06,-4.6552736e-06,-11.688578,-2.437968e-06,-6.2907384e-06,-5.4304955e-06,9.284183,-4.6485115e-06
MSMO1,-3.3458525e-06,-38.956783,-1.0848991e-05,-3.8406084e-05,30.43451,-1.155042e-05,-6.559333e-06,-1.8721303,-7.320642,-1.9976676e-05,7.3214393,-1.3735371e-05,-1.5194053e-05,28.096691,1.0970838,-1.2388782e-05,-1.5428373e-05,6.1141905e-06,-3.1709487e-06,-1.8653673e-05,-4.1503936e-06,-1.4809171e-05,-19.42606,-7.833123e-06,-1.6850905e-05,-1.0080388e-05,0.62610257,-6.299035e-06
SYNE2,2.0373984e-05,20.054012,4.545435e-05,5.5944765e-05,18.909569,2.0376048e-05,1.7523056e-05,-4.3057456,-2.1385915,2.5670759e-05,0.9002347,3.122511e-05,4.2512165e-05,-1.5561779,-0.2727756,2.134149e-05,2.6758926e-05,2.7805689e-05,1.1731879e-05,2.7798013e-05,2.3514898e-05,3.350246e-05,-14.539074,1.9431413e-05,2.7770813e-05,1.5115063e-05,-17.051966,1.8155264e-05
KCNH2,5.5159115e-05,0.36997524,8.959904e-05,0.00010525359,-0.5461202,5.348714e-05,5.482525e-05,0.48544538,-0.223411,6.0420207e-05,0.040594615,6.389165e-05,9.664192e-05,0.7219142,-1.4868764,6.0332324e-05,5.1777773e-05,6.260056e-05,5.950305e-05,7.1642964e-05,6.228481e-05,7.875958e-05,-0.31556734,4.5960187e-05,6.6000786e-05,4.6575788e-05,0.9527961,6.468585e-05
CYFIP2,-2.7536267e-05,3.1982615,-2.0767977e-05,-3.224489e-05,-3.0486467,-1.9447574e-05,-3.0636314e-05,0.6817616,-0.20491649,-2.347638e-05,-0.4946751,-2.805885e-05,-2.4595762e-05,-0.4189818,-0.012350015,-2.8731823e-05,-3.7861162e-05,-3.312942e-05,-3.4314282e-05,-2.5728497e-05,-3.5024364e-05,-1.7932698e-05,1.8752179,-2.071795e-05,-3.1815347e-05,-3.0542604e-05,-1.5751438,-2.608668e-05
TRAF1,3.2913738e-07,0.30258167,2.4684887e-06,1.5060506e-06,-0.2424126,1.1800694e-08,9.889806e-07,0.5869597,0.7709489,7.35854e-07,0.40332112,3.1161755e-07,2.0817045e-06,-0.6025381,-0.11453495,8.577315e-07,5.0034527e-07,1.4900262e-06,1.7692678e-06,2.7636636e-06,1.2952653e-06,2.3618795e-06,0.5478766,1.900678e-06,2.5515028e-06,1.2690801e-06,-1.6522295,9.735534e-07
SERPINB3,0.00010711279,-26.030817,0.00019158346,3.3752534e-05,-149.22398,0.00012227554,0.00012026577,13.355013,0.28698742,5.778791e-05,6.030579,9.7217984e-05,0.00012747226,67.787674,2.338204,5.8932743e-05,7.73832e-05,0.00021121446,0.000101865444,5.1475035e-05,0.000113280854,0.00012363859,-5.57552,0.0001267495,0.00013624046,0.000115475945,91.02973,0.00014444395
PRDM1,-1.8367642e-05,-7.0408006,-2.8134298e-05,-5.8840473e-05,13.628533,-1.5692422e-05,-1.5854503e-05,2.393719,-1.6100496,-1.8105977e-05,0.110198125,-2.2570017e-05,-3.2878917e-05,-7.400948,0.16695842,-2.1057856e-05,-2.0275062e-05,-2.2776383e-05,-2.3918892e-05,-2.6281981e-05,-2.135888e-05,-1.5872867e-05,1.6688584,-1.4833166e-05,-1.7087392e-05,-1.3833688e-05,-1.9160389,-2.2499464e-05
LAMC2,9.263411e-06,-1.4884733,4.148728e-06,2.0133737e-06,-4.0454016,3.9798824e-06,8.174806e-06,0.3240814,-16.028206,3.2642604e-06,2.9002047,1.1919575e-05,-1.914101e-07,8.401956,0.30667946,1.2009008e-05,1.6503944e-05,9.38079e-06,1.4986047e-05,1.1034299e-05,8.008856e-06,5.378579e-06,9.592797,9.662723e-06,1.7173457e-05,9.02297e-06,0.0361965,1.1848273e-05
MXD1,2.6200783e-05,-5.2030745,2.671423e-05,3.8871684e-05,0.38763303,2.5826137e-05,3.1461277e-05,7.5821595,2.926503,2.3773558e-05,0.057198524,2.0608668e-05,3.1839776e-05,-10.849497,0.26849478,2.102775e-05,3.4237e-05,2.5639929e-05,2.0353547e-05,2.8188766e-05,2.8771796e-05,2.6108588e-05,6.184527,1.6081243e-05,2.7397258e-05,1.8921804e-05,-1.3544327,1.5047899e-05
SLC2A3,-2.096838e-05,-5.4934573,-1.7771741e-05,-2.768991e-05,0.246854,-1.8577368e-05,-1.5059832e-05,7.0865545,2.16757,-1.2897137e-05,-2.3070817,-1.2125706e-05,-2.6670248e-05,9.612313,-2.5710037,-1.5667916e-05,-2.1062986e-05,-1.8766656e-05,-1.9959672e-05,-1.6397275e-05,-2.143513e-05,-1.4194672e-05,2.4166434,-1.4857078e-05,-1.09507455e-05,-1.4461532e-05,-11.158059,-1.5911637e-05
CASP8,-1.189302e-05,2.844346,-1.1559829e-05,-1.9419365e-05,-0.57985187,-1.1181073e-05,-1.1983316e-05,1.9309418,1.3495346,-1.1685949e-05,0.24201755,-1.0526316e-05,-1.8983952e-05,-3.511017,0.32236725,-1.3557999e-05,-1.6662007e-05,-9.924512e-06,-1.5340802e-05,-1.4285837e-05,-1.4894924e-05,-9.339317e-06,-0.1307356,-8.990253e-06,-1.44739315e-05,-1.2309594e-05,-2.467353,-1.4173913e-05
SPA17,-2.0067182e-05,1.8067415,-2.8618382e-05,-3.5924713e-05,3.0087283,-1.8848503e-05,-1.2371296e-05,-4.386606,-4.308361,-2.0852352e-05,1.6956059,-2.1394653e-05,-2.7636415e-05,-1.8521174,-0.029767431,-2.0751788e-05,-2.0228279e-05,-2.0644535e-05,-1.0922629e-05,-2.5562002e-05,-1.6863069e-05,-2.3745491e-05,16.747921,-1.8110472e-05,-2.0493331e-05,-1.33556505e-05,-12.681749,-2.1451415e-05
WISP2,1.7529872e-05,2.7909133,2.2044727e-05,1.3475731e-05,-0.05491074,1.1981736e-05,1.4132793e-05,10.572906,0.00589923,1.2627777e-05,-27.21611,1.7512733e-05,2.6197324e-05,4.6381764,-0.6106439,1.43985335e-05,1.885551e-05,2.0088184e-05,1.0114379e-05,1.8175608e-05,1.5853066e-05,2.2064101e-05,-2.1161084,2.205092e-05,1.6594027e-05,1.5940816e-05,11.989541,2.1807864e-05
CHI3L2,2.5109242e-05,-137.70236,1.9047178e-05,4.395098e-05,4.733368,1.49347725e-05,2.3004892e-05,5.7907987,-0.075453535,1.2298979e-05,-1.0464422,3.2430537e-05,3.0445404e-05,117.380424,0.89266425,3.094667e-05,2.6323143e-05,3.9267776e-05,3.5003788e-05,3.7991125e-05,2.6524003e-05,1.4212401e-05,-1.942831,2.5451309e-05,1.6663294e-05,2.52795e-05,11.969305,2.979117e-05
CALCRL,-1.03993e-05,5.006806,-1.2471287e-05,-1.3730315e-06,16.17057,-8.323378e-06,-5.2013193e-06,-77.470695,-1.3478171,-3.8114017e-06,-5.6057963,-1.1038872e-05,-1.6778931e-05,26.104412,1.1039047,-8.055987e-07,-3.5779462e-06,-5.2894147e-06,-7.228778e-06,-6.683654e-06,-6.817738e-06,-2.6460388e-05,-2.8637671,-1.2420574e-05,-3.3994615e-06,-4.698897e-06,38.90253,-1.4476084e-05
SLC9A3R2,-8.599464e-06,13.630286,-1.8407818e-06,6.274788e-06,30.253689,-1.8387866e-06,-1.24715625e-05,-46.070038,-3.0468209,-1.4835496e-06,1.8891557,4.3573823e-07,-4.060622e-06,-0.62253153,-0.18271153,-5.408718e-06,-9.1511965e-06,-1.5793266e-05,-1.1327284e-05,-8.484306e-06,-1.4710886e-05,1.3996504e-06,-41.442757,5.5785506e-07,-4.7706294e-07,-1.0825229e-05,45.591816,-7.23872e-06
ANKRD44,3.354669e-06,-2.2708507,6.6750925e-07,-8.697341e-06,0.31497195,2.4435412e-06,2.2605136e-06,2.9169903,0.4366484,2.0228017e-06,0.69503236,8.067336e-07,3.081312e-06,-0.6797544,-0.2794322,1.0737365e-06,1.3179435e-06,-1.3397747e-06,-3.0396097e-07,-2.571407e-06,3.775227e-06,4.325285e-06,0.63204527,2.0631992e-06,3.081572e-06,2.8957265e-06,-1.7656716,4.06999e-07
MYLK,1.1911213e-05,2.8650525,1.9741536e-05,1.804165e-05,-1.6598452,1.1175776e-05,1.0756464e-05,4.3481426,-3.7856834,1.4649249e-05,-10.153762,1.5547217e-05,2.2680319e-05,2.5156667,-0.30472085,1.3218219e-05,1.1731089e-05,9.83575e-06,9.028235e-06,1.2882475e-05,1.2754229e-05,1.9911207e-05,2.7165167,1.5944668e-05,1.6195212e-05,1.2510795e-05,3.4583583,1.6699625e-05
COL17A1,-6.628464e-05,2.3656466,-0.00011340298,-0.00010709699,3.310111,-6.168506e-05,-6.0673683e-05,-1.59853,0.22945933,-6.558732e-05,-0.36882693,-7.3304145e-05,-0.00012326307,-0.043666568,0.14562052,-7.086632e-05,-6.106156e-05,-8.246077e-05,-6.629131e-05,-8.671079e-05,-7.4692936e-05,-9.4506315e-05,-4.2634892,-6.549531e-05,-7.336356e-05,-5.5259552e-05,0.22516932,-9.062895e-05
PRKCQ,4.023218e-06,-1.3814381,2.0749997e-06,3.031038e-06,-0.25124663,2.5814068e-06,3.0637475e-06,0.34785363,-0.05703131,2.3452437e-06,0.021203578,2.3044931e-06,5.6400863e-06,1.5134435,0.12063858,2.6173568e-06,3.4061104e-06,1.7935001e-06,3.5126723e-06,1.8778026e-06,3.7031336e-06,3.0487838e-06,0.16455132,2.1027263e-06,2.4838364e-06,3.0275994e-06,-0.47802904,2.1452552e-06
TIE1,-7.992993e-06,4.230176,-8.4644125e-06,-1.3774327e-05,-1.5635183,-6.475005e-06,-6.6345096e-06,-15.893609,-0.21584338,-4.658985e-06,0.06368198,-5.6342183e-06,-3.7457726e-06,7.5566034,-0.94878197,-5.7370466e-06,-6.834536e-06,-1.5328918e-05,-3.579657e-06,-4.5043594e-06,-4.70441e-06,-5.61846e-06,-0.8265339,-7.4852405e-06,-5.7583993e-06,-3.3196511e-06,7.597946,-7.874117e-06
CD84,-2.1435858e-06,-1.3176025,-8.2783956e-08,-4.836402e-06,2.5325458,1.0389477e-06,-1.4567596e-06,7.761774,0.65054893,-5.804633e-07,1.6046078,2.5573317e-07,-5.6726926e-06,-18.962185,-0.59429026,5.376166e-07,-2.4493804e-06,1.4011326e-06,-5.826347e-07,2.9690982e-06,-3.5664172e-08,2.1010892e-06,2.0791101,6.4634814e-06,3.7215736e-07,-1.6313949e-06,6.2454886,6.189898e-07
SPI1,-1.19839215e-05,13.605207,-3.0932726e-05,-4.2353935e-05,3.534621,-6.3808357e-06,-2.2549904e-05,41.75247,-0.49322373,-4.741215e-05,28.381445,-3.2528314e-05,-3.1811243e-05,-199.85675,3.8126888,-2.2062599e-05,-2.1182814e-05,-3.3491546e-05,-1.867174e-05,-3.5906105e-05,-2.213061e-05,-3.9112216e-05,19.770151,-8.017863e-06,-3.3487497e-05,-3.0365154e-05,89.49389,-3.256215e-05
CLDN18,1.9734984e-05,-13.325865,3.5220775e-05,5.667975e-06,-4.850568,1.7162087e-05,1.5435677e-05,5.271868,0.15985762,2.5536314e-05,8.232292,7.853775e-06,4.0819086e-05,-7.169828,3.0286736,2.117988e-05,2.1111977e-05,1.5796333e-05,4.424352e-06,2.2080583e-05,3.2719112e-05,3.679525e-05,2.4218924,3.2154516e-05,2.8814411e-05,3.3240747e-05,6.231224,2.0782554e-05
PLPP1,-1.0721226e-05,1.1668905,-8.0633714e-07,-1.0807105e-05,3.241815,-4.0667087e-06,-6.5524227e-06,-9.704861,-2.0001905,8.967862e-07,-11.824371,-3.1298111e-06,-2.4665806e-06,13.096417,-0.8653317,-4.8331744e-06,-1.0865985e-05,-1.2106551e-05,-8.658655e-06,-6.5571653e-06,-8.01161e-06,-2.359357e-06,-2.658733,-2.7438593e-06,1.7945009e-06,-5.6385916e-06,9.548455,6.649906e-07
SYT1,9.7423675e-05,-0.076654315,0.0001604502,0.00016799608,-0.065630145,8.677655e-05,9.222178e-05,-0.023778427,-0.12632245,9.914177e-05,0.0007605363,0.000103518876,0.00017788199,0.17511024,0.007658057,9.732798e-05,8.837387e-05,0.00011343067,9.913586e-05,0.0001249455,0.00010884022,0.00013383669,-0.15846194,8.264473e-05,0.00011353622,7.995471e-05,0.26517224,0.00011863894
HYAL2,-2.0467094e-05,4.7433724,-1.9102694e-05,-2.2361899e-05,7.07149,-1.4009473e-05,-1.8814715e-05,-62.6132,-3.5318134,-2.0663332e-05,0.2584546,-1.663339e-05,-2.2413788e-05,21.339457,-0.5343527,-1.7321203e-05,-1.7870903e-05,-2.0520098e-05,-1.901959e-05,-1.5184016e-05,-2.0702157e-05,-2.5739408e-05,-6.781917,-1.619064e-05,-1.8041566e-05,-1.8095872e-05,40.048847,-1.9628522e-05
RASGRP2,-1.0548802e-05,-1.5969605,-1.9356983e-05,-1.9253035e-05,3.1134548,-1.32213945e-05,-1.1501621e-05,-3.9143093,-0.08425583,-1.3079635e-05,-0.8233523,-1.4770478e-05,-1.8973698e-05,8.790997,-0.48596692,-1.4644422e-05,-1.2832338e-05,-1.1441742e-05,-1.15063e-05,-1.5704787e-05,-1.2475561e-05,-1.991153e-05,-1.5609747,-1.5373802e-05,-1.4817752e-05,-9.707928e-06,-3.4383616,-1.37558745e-05
ADGRF5,4.507995e-06,-34.393127,1.8364944e-05,8.555728e-05,1.2428861,8.93008e-06,6.382142e-07,-21.708237,-6.3501735,2.494283e-06,-0.44064137,1.6582002e-05,8.371823e-06,40.604607,0.12416288,1.4718442e-05,1.5454154e-05,1.1928871e-05,1.9129504e-05,3.830571e-05,8.157859e-07,-1.3629905e-05,-8.315746,8.692779e-06,9.741158e-06,2.4289639e-06,29.235983,8.65738e-06
CLEC2D,-2.2283572e-05,-0.396582,-2.4073626e-05,-4.5939207e-05,0.09592372,-1.7264205e-05,-2.5467069e-05,0.80500394,0.16866726,-2.793801e-05,0.45439923,-2.9519157e-05,-2.5273092e-05,2.9556265,-0.29253146,-2.8966331e-05,-3.804794e-05,-2.2515682e-05,-2.7269856e-05,-2.6702284e-05,-2.7712467e-05,-1.6240127e-05,-1.4801959,-1.6752289e-05,-3.354047e-05,-2.4903438e-05,-2.3098106,-2.2148437e-05
MAOB,1.5745001e-05,-0.10096602,2.6985123e-05,2.7918308e-05,9.876121,1.5076798e-05,1.3342422e-05,3.4878316,-19.458382,1.5892992e-05,-0.4672179,1.3812525e-05,3.7157453e-05,7.2293468,-7.817682,1.57173e-05,1.6943737e-05,1.7086893e-05,1.79964e-05,2.3322984e-05,1.7719998e-05,2.2868922e-05,0.76069397,1.5202708e-05,1.8077231e-05,1.4763694e-05,6.489892,1.7359664e-05
RORA,-4.6856985e-06,-5.7670164,-8.887612e-06,-1.5050734e-05,1.2933203,-5.879626e-06,-7.724373e-06,-0.8652835,1.4862263,-5.8112246e-06,-1.872527,-6.248729e-06,-1.16295805e-05,13.757229,-0.3919119,-6.8621443e-06,-5.142537e-06,-7.976688e-06,-9.361359e-06,-1.0270662e-05,-6.9095768e-06,-8.116246e-06,0.56593007,-4.2709e-06,-8.80638e-06,-5.199089e-06,-8.205825,-7.4672243e-06
TGFBR3,1.46187185e-05,-0.90897846,1.7571789e-05,2.5761825e-05,4.3408294,1.19031565e-05,1.36261015e-05,1.1891075,-2.748275,1.2327383e-05,-1.9335319,1.631242e-05,1.7344848e-05,2.072137,-0.27611607,1.4379295e-05,1.5445568e-05,1.6011907e-05,1.650235e-05,1.5732143e-05,1.6635215e-05,1.6253083e-05,-0.439009,1.3460036e-05,1.4931002e-05,1.3193307e-05,-1.2964592,1.3561725e-05
SCT,-5.4365046e-05,0.17613909,-2.6548187e-05,-7.6522665e-05,-0.5949538,-2.1658509e-05,-4.7741945e-05,-0.43328366,-0.007854952,-2.5789275e-05,-0.04383734,-4.962707e-05,-6.638821e-05,-0.14766316,-0.0791525,-3.4022043e-05,-5.0182312e-05,-7.463645e-05,-7.038981e-05,-5.0117305e-05,-6.836203e-05,-2.412774e-05,0.45180613,-9.914345e-06,-3.36099e-05,-4.645973e-05,0.67967594,-4.4832566e-05
FSTL3,-1.7457454e-06,-5.656674,1.3108786e-05,1.2583338e-05,0.7377265,1.5148787e-06,-1.882753e-06,-8.993732,-0.48284972,-1.3532964e-06,-4.684299,1.3863676e-06,1.4174356e-05,8.919754,0.3625451,3.7537063e-06,1.363564e-07,4.7538965e-06,-3.9016746e-07,1.0266941e-05,-5.6225383e-07,3.039701e-06,-2.073207,5.614714e-06,2.392568e-06,-1.1122104e-06,11.870657,8.848642e-06
MGAT4A,4.4942763e-06,3.3684926,9.517958e-06,7.235053e-06,7.451375,5.4683383e-06,3.137737e-06,8.302832,2.0605557,7.1613617e-06,2.6780872,8.654171e-06,1.2131337e-05,-16.858429,-0.6912388,4.7914136e-06,3.1236982e-06,7.5064977e-06,8.719822e-06,4.975137e-06,8.05656e-06,1.0026479e-05,-7.518222,7.7896575e-06,8.112446e-06,9.26988e-06,1.2064055,1.0466968e-05
