gene_symbols,AT1,AT2,Arterial EC,B cell lineage,Basal,Bronchial Vessel 1,Bronchial Vessel 2,Capillary,Ciliated,Dendritic cells,Fibroblast lineage,KRT5- KRT17+ epithelial,Lymphatic EC,Macrophages,Mast cells,Megakaryocytes,Mesothelium,Monocytes,Neutrophilic,Non-T/B cells,Proliferating cells,Rare,Secretory,Smooth Muscle,Squamous,Submucosal Secretory,T cell lineage,Venous
ZNF831,7.5849744e-06,1.0943164,8.5205065e-06,1.3436482e-05,1.545373,6.474983e-06,8.623371e-06,1.5925561,0.55240196,8.339609e-06,0.46252307,9.371959e-06,9.122924e-06,4.055831,0.19765888,8.935846e-06,8.694612e-06,9.559743e-06,1.0700823e-05,9.252956e-06,9.063033e-06,8.0453865e-06,0.92618525,6.804325e-06,1.1278698e-05,8.951066e-06,8.340184,8.939295e-06
PTGIS,7.7935256e-05,23.689344,8.578545e-05,8.535471e-05,5.6123,6.4030995e-05,6.6854634e-05,38.069046,5.55981,5.878189e-05,58.836235,8.060185e-05,8.7375985e-05,45.41434,2.0051432,6.736984e-05,7.897873e-05,9.4366944e-05,6.953103e-05,6.891661e-05,7.953608e-05,9.3954775e-05,11.978575,8.1587765e-05,7.0926806e-05,7.4618234e-05,18.821337,7.648543e-05
SNAI1,8.489486e-05,9.952941,0.00010379022,0.00012803028,11.121692,7.548771e-05,8.202735e-05,17.458204,3.6138434,8.5467895e-05,10.782813,0.00010962985,0.00010468162,28.074259,1.8064721,8.5205815e-05,0.000102043465,0.000106853906,8.445862e-05,8.274729e-05,0.0001092061,8.932211e-05,6.4284744,8.266821e-05,9.6336145e-05,8.695503e-05,10.261237,9.220684e-05
C20orf85,0.001494989,109.70033,0.0019331621,0.0019982317,549.0221,0.0012837959,0.0012393972,89.93122,1411.3965,0.0013573742,29.46019,0.0013603135,0.0016827917,92.93591,6.630941,0.001391852,0.0015441304,0.0015214017,0.0012452069,0.0015799842,0.0014273917,0.001710318,598.973,0.0014841306,0.001370632,0.0012166142,162.03868,0.0013118011
IL17C,1.9735853e-05,0.75778395,3.2270123e-05,4.4388173e-05,1.5235162,1.8049384e-05,1.9541201e-05,0.5263929,0.86461484,2.208327e-05,0.24453236,2.6971724e-05,2.3707367e-05,1.0167509,0.056685604,2.265974e-05,2.606864e-05,2.0029716e-05,1.9686237e-05,2.7286464e-05,2.2876979e-05,2.1986767e-05,2.646923,2.1647518e-05,2.6042908e-05,1.9728448e-05,0.68355894,1.724834e-05
HIF3A,9.218119e-05,28.304096,0.000101004065,0.00011729297,15.407211,7.634268e-05,8.355363e-05,40.71019,3.805797,8.085095e-05,16.086868,9.652293e-05,0.00011281967,30.734854,2.5711284,8.334385e-05,9.610989e-05,9.7922406e-05,8.82722e-05,8.4770596e-05,9.87335e-05,0.00010657998,12.765051,8.273969e-05,8.7200715e-05,8.5339954e-05,8.491684,8.7936314e-05
LYPD3,0.00022363458,9.0700655,0.00030506245,0.00033325123,205.61157,0.0002036778,0.00021590907,7.496683,29.30208,0.00025356532,6.245611,0.00026697727,0.00030773244,26.471975,2.0918005,0.00023856822,0.00026266722,0.0002589609,0.00021856192,0.00023185578,0.00026767454,0.0002616927,185.38141,0.00021053675,0.0002971082,0.00022711471,14.803591,0.0002584879
F13A1,0.00016716374,19.873346,0.00019768013,0.00021544356,10.002921,0.00015120061,0.00016478566,17.872385,9.24156,0.00016747619,11.834002,0.00019627661,0.00018720461,83.23919,3.788975,0.00017113515,0.0002098395,0.0002096668,0.00015025122,0.00016576395,0.00022303623,0.00017702022,13.919891,0.00018393366,0.00017418739,0.00016890313,30.080395,0.00016769269
HIST1H1D,0.00019541924,18.708763,0.00027464857,0.00031710093,22.614307,0.0001640465,0.0001992039,15.007906,12.026088,0.00020771327,4.519521,0.00023460468,0.0002413305,39.30709,3.5317738,0.0002036726,0.00023710955,0.00021325046,0.00022114709,0.00023472235,0.0002275826,0.00022457891,23.59841,0.00017877623,0.0002308636,0.00019854648,36.52881,0.00019344398
TREM1,0.000498961,144.18054,0.0005745489,0.0006304359,31.084927,0.00045370523,0.00049020915,57.944164,24.155104,0.00055035163,40.62282,0.0006240158,0.0005636103,324.00287,8.103875,0.0005295567,0.00063204806,0.00060011295,0.00044425475,0.0004939627,0.00065285695,0.00058034045,40.47686,0.00055190996,0.0005960195,0.0005222398,70.96636,0.00046960736
CDKN1A,0.00060024357,143.84682,0.00072848384,0.0008593967,104.26468,0.0005203845,0.0005937866,78.05961,49.464203,0.00061926193,34.75303,0.00073523785,0.00073366746,188.87102,10.376003,0.0006176897,0.00072165305,0.0006964383,0.00059079286,0.0006283542,0.0007413001,0.00067418517,101.1202,0.00059752463,0.0006956025,0.0006296171,66.64974,0.0006140776
SOX4,0.0006102783,87.960075,0.00073720975,0.00088520057,140.14552,0.00052888424,0.00060998945,39.703045,69.25763,0.0006337236,39.446926,0.0007005386,0.0007436505,125.41055,6.338009,0.0006228597,0.000760735,0.00070800143,0.0006173118,0.0006325306,0.0007340763,0.00064545684,178.24825,0.0005794362,0.0007436152,0.00062188023,59.145958,0.0006176386
NRN1,0.00010294139,27.766834,0.00011310797,0.00012075816,16.863724,8.424149e-05,8.750523e-05,78.269104,2.977335,8.419383e-05,8.214187,0.00010582509,0.00013352494,31.206524,1.4946707,9.009297e-05,9.820225e-05,0.00010792306,9.4421586e-05,9.300189e-05,0.00010334703,0.00012554773,9.329061,8.941968e-05,9.32548e-05,9.0845075e-05,10.666344,0.000105248444
CXCL6,0.00013648445,10.9745,0.00018795706,0.00022961982,112.27729,0.00012369476,0.00013431566,12.757481,25.426926,0.00015113153,5.913658,0.00015965552,0.00017214616,22.584513,1.2996067,0.00014380114,0.00016468197,0.00016252682,0.00013801878,0.00015268156,0.00016039512,0.00015445089,151.38649,0.00013291025,0.00017566745,0.00013618305,26.741585,0.00014708952
EREG,0.00033066704,49.739212,0.00039094474,0.0004352851,29.894377,0.0002958134,0.0003102171,23.865858,21.274448,0.0003442563,28.491053,0.00038852048,0.00037270895,168.76826,5.184279,0.0003372586,0.00040243848,0.00040452823,0.0002829476,0.00031983093,0.00041993023,0.0003537052,26.195112,0.00035329172,0.0003569442,0.00032930495,60.4986,0.0003289095
SCGB2A1,0.0004203364,11.2341,0.0005578863,0.000630259,119.34687,0.00037378026,0.0003918039,8.59826,142.80038,0.00041195026,5.0209374,0.0004435058,0.0005627719,32.038002,1.9260918,0.0004105595,0.00046060325,0.0004644555,0.00041828133,0.00045384298,0.00047251952,0.00047418228,164.50116,0.00038591935,0.00046958087,0.0003901062,24.320902,0.00044168677
MT1G,0.00022075896,50.601818,0.00026192694,0.000298232,57.120827,0.00019544603,0.00021085617,41.05801,33.850292,0.00023554612,34.877045,0.00024927658,0.00027406876,137.2371,4.4633408,0.00022292184,0.00026176847,0.00024875946,0.00020618961,0.00022197202,0.00026637374,0.00026200723,70.645294,0.00021596301,0.0002602702,0.00022157896,54.411278,0.00021330628
MT2A,0.0019319502,347.37125,0.0023558612,0.0028895116,380.46646,0.001702183,0.0018871495,385.60052,241.56992,0.0020005594,198.2358,0.0023261136,0.002393238,854.20605,33.01743,0.0019858046,0.0023172006,0.0022276,0.0019414962,0.0020992218,0.0023096064,0.0022415915,374.28677,0.0019313821,0.0022337388,0.0019644145,461.06866,0.0019451486
GPR18,2.2594066e-05,2.2268791,3.007315e-05,3.676975e-05,1.5927758,1.9532568e-05,2.2626124e-05,1.3958193,1.0852029,2.401926e-05,0.91135544,2.5780997e-05,2.9807705e-05,8.383399,0.8915065,2.3739683e-05,2.6507458e-05,2.7756372e-05,2.5004389e-05,2.6323896e-05,2.6640335e-05,2.5610041e-05,1.8106197,2.1815393e-05,2.8107093e-05,2.3158089e-05,12.336123,2.3962562e-05
EFNB2,0.00017454551,50.56266,0.0002058532,0.00022710708,41.44198,0.00014850884,0.00016616953,41.513237,14.890559,0.000172956,9.204223,0.00019833057,0.00021475043,37.073753,2.298657,0.00017185765,0.00019549165,0.00019050964,0.00016925832,0.00016888247,0.00020354336,0.00020688219,39.32143,0.00016501994,0.00019685284,0.0001792327,18.481726,0.00018244413
IRF1,0.0006596726,78.03547,0.0007955058,0.001054397,104.24546,0.00056501786,0.0006666233,70.42691,67.5126,0.0006732673,42.61011,0.0007816521,0.00081398874,154.72551,19.22934,0.00068386627,0.0008197879,0.0007896129,0.0006956335,0.0007291771,0.000795797,0.00069646275,119.67557,0.000615994,0.0007819695,0.000677898,91.97282,0.0006594022
SEPT6,0.00023277487,21.13298,0.00027453713,0.00039514893,23.882826,0.00019747014,0.00024316985,21.773272,15.565838,0.0002418982,11.505482,0.00027977402,0.0002874539,68.88889,4.870127,0.00025176007,0.0003007043,0.0002898508,0.0002648461,0.00027602757,0.00028696633,0.00023325035,23.766071,0.00021489574,0.00028571713,0.00024738713,61.94131,0.00023958049
PTGER2,0.000101651895,24.448719,0.0001179829,0.00014314806,10.693129,8.8098896e-05,0.000101021644,13.928055,15.826202,0.00010665726,11.635313,0.00011419296,0.00012223465,70.86331,3.67335,0.000106071115,0.00011922006,0.0001188588,0.00010134856,0.00010588931,0.00012435722,0.00011677649,10.96952,0.00010014835,0.000113484166,0.0001052233,46.496334,9.830856e-05
KIR2DL1,3.523063e-05,5.0306926,3.831049e-05,7.092168e-05,2.7126937,3.3027914e-05,4.3806427e-05,2.877848,1.495777,4.0074912e-05,0.9604163,3.595191e-05,4.4092703e-05,11.603394,1.6978047,4.0259078e-05,4.0371247e-05,3.4319393e-05,5.6440273e-05,4.541463e-05,3.9320676e-05,4.482891e-05,1.15088,2.5642441e-05,4.6615216e-05,4.0714505e-05,18.436571,3.4741628e-05
IL1B,0.00032650502,52.55344,0.00038749335,0.00044286856,28.063774,0.00029028862,0.00031864742,45.88017,16.09729,0.0003520473,35.113487,0.0004103326,0.00037760817,202.89601,10.627676,0.0003383348,0.00040327958,0.00042475518,0.00029310543,0.0003206499,0.0004302188,0.00035840052,23.661652,0.00034654106,0.00037665886,0.0003468431,62.4031,0.00034214067
CD70,4.7163732e-05,3.6153336,7.216679e-05,0.00010844513,5.169233,4.5166616e-05,5.299958e-05,2.0267067,1.543711,5.6618625e-05,3.3610904,7.081395e-05,5.998927e-05,7.079299,0.5079514,6.0194106e-05,6.7449844e-05,6.0611525e-05,5.5906865e-05,7.5134914e-05,5.9879618e-05,5.591306e-05,2.2846768,5.423463e-05,7.037877e-05,5.6526296e-05,10.252717,5.1077805e-05
C3,0.0008181439,244.16399,0.0009609954,0.0011845779,174.60237,0.00068188505,0.00078268646,132.35304,130.29402,0.0008083086,121.09364,0.00091211917,0.0010605165,188.53288,8.441386,0.0008067853,0.00096094265,0.00093975157,0.0008251731,0.0008617924,0.00097422104,0.0009198709,308.1082,0.0007765041,0.0009037909,0.00082684256,93.05387,0.0008061304
TNFSF14,4.8202855e-05,14.134619,6.0024635e-05,7.899017e-05,7.2399797,4.311499e-05,4.883308e-05,5.160266,5.518709,5.2889438e-05,9.127278,5.566101e-05,6.0144564e-05,22.113543,1.6271285,5.1063027e-05,5.91221e-05,5.725991e-05,4.775814e-05,5.0966388e-05,6.0914797e-05,5.317099e-05,8.183782,4.8976955e-05,5.708506e-05,5.056744e-05,16.423103,4.850184e-05
FOSB,0.0012110053,268.83112,0.0014842319,0.0018707542,182.56506,0.0010824349,0.001206082,159.27129,102.14694,0.0012684291,89.3911,0.001419034,0.0015821038,359.2066,69.250374,0.0012393973,0.0014579127,0.0014081643,0.0012059502,0.0012817945,0.0014619308,0.0013586524,178.84236,0.0011530077,0.0013764387,0.001209458,172.1644,0.0012083035
CD93,0.0002754301,77.23124,0.0003015041,0.00034061872,30.950857,0.00023302776,0.0002625873,128.89888,8.455056,0.00025910206,20.258604,0.0003280219,0.00031561,98.47235,3.9762363,0.00026170985,0.00031411723,0.00031663262,0.00025848666,0.00025305417,0.00033364064,0.0003065229,17.67973,0.00027141866,0.00028202924,0.00027763264,41.981773,0.0002849586
BMP2,0.00016641525,111.10523,0.00019375852,0.00021905941,19.191523,0.00014195284,0.00016214323,16.138483,5.055644,0.0001747864,13.765256,0.0001977717,0.00023221706,78.24027,1.3726469,0.00017020035,0.00019498338,0.00017297461,0.00015817911,0.00016278321,0.00020641493,0.0002073999,16.885893,0.00016223898,0.00018910655,0.0001775221,7.609254,0.0001664243
FLRT3,0.00038111856,95.70114,0.00046852615,0.0005808235,113.81943,0.0003395,0.00038511862,31.865686,24.6103,0.00040708098,12.488211,0.00046158422,0.0005209515,68.92487,2.3294,0.00039079576,0.00044859745,0.0004087724,0.0003829835,0.00040374591,0.0004702693,0.0004478763,66.36673,0.00035545998,0.00044243762,0.00039193663,30.913914,0.0003916449
PCSK2,0.00012304257,56.221222,0.00016965516,0.00018407531,2.9308345,0.00011356032,0.000121960635,5.383404,1.954515,0.00013524447,6.840155,0.00015000644,0.00019975935,38.760666,0.19759634,0.00013309257,0.00014020341,0.00013732816,0.00012817523,0.00013984411,0.00015550386,0.00017539159,5.544489,0.00013159723,0.0001516958,0.00013142222,3.1727607,0.00015218336
ID1,0.0010939154,225.66638,0.0012964433,0.001642309,281.14697,0.00094944646,0.0010915778,144.525,121.58847,0.0011799117,59.68423,0.0013128155,0.0013420326,241.50877,10.884554,0.0011511185,0.0013153093,0.0012553746,0.0011093945,0.0011534658,0.0013230495,0.0012139843,251.84572,0.001032815,0.0013414588,0.0011573851,165.8692,0.0011211231
BPIFB1,0.0014436833,96.15034,0.0017707248,0.002194992,636.4725,0.0011863424,0.0013970507,50.161293,214.01102,0.001384745,22.23334,0.00164121,0.0018153045,200.39839,11.152443,0.0014330513,0.0017530444,0.0019408172,0.0015796197,0.0017214378,0.0017700203,0.0015191949,1128.1293,0.0014567769,0.0016091163,0.0014528172,170.86624,0.0015257101
HCST,0.0007803297,128.00562,0.00087683246,0.001132798,74.144165,0.00067563576,0.00080000394,123.18735,35.78218,0.00083618576,46.979244,0.00095764414,0.00090272754,303.1254,17.211567,0.0008165326,0.00096492824,0.0009153962,0.0008135306,0.00080951396,0.0009873322,0.00085525867,63.714756,0.0007522423,0.0009242453,0.0008212809,188.55486,0.00075238553
CCR7,9.167969e-05,6.1005774,0.0001182882,0.0001647394,6.919243,8.5095264e-05,0.000102518214,10.549061,4.8185444,0.00010188632,4.7477865,0.00012310095,0.00010956436,39.3508,3.049739,0.00010706142,0.00012540564,0.00013099397,0.000109557644,0.00011438165,0.00011850619,9.026969e-05,6.0383635,9.129103e-05,0.00012782727,0.00011114128,50.363564,0.00010169914
STATH,0.00075069943,145.22548,0.00095728016,0.00092876883,167.41338,0.00065891794,0.0006094848,8.025275,46.6101,0.0006730715,29.876781,0.00083945476,0.0011321602,13.273419,0.9524548,0.00073651253,0.0008393375,0.00072929595,0.00069024815,0.00093146425,0.0008501383,0.00093098,194.8995,0.0007565946,0.00085800583,0.0007293436,18.034618,0.00088424043
IFI6,0.0010204671,231.45975,0.0012738005,0.0014411756,182.39407,0.0009148446,0.0009942133,125.36443,112.100266,0.0010923351,91.58844,0.0012249445,0.0012959456,425.77722,14.474138,0.0010550369,0.0012181713,0.0011716766,0.0009967188,0.0010891068,0.0012622015,0.0012196979,197.63498,0.0010451411,0.0012198455,0.0010533975,143.3215,0.0010540735
CFP,0.00031468278,43.905056,0.00036763016,0.00040287318,21.435925,0.00027660132,0.00031845682,27.139301,16.891214,0.0003231132,10.070969,0.00041476358,0.00037577123,118.463135,8.2028675,0.00033005796,0.00038385938,0.0004161169,0.00028997732,0.00032042465,0.0004228671,0.00035745528,18.308655,0.00036491768,0.00036839998,0.00034942687,33.85288,0.00034880996
RHOJ,2.5991683e-05,5.2565536,2.8391312e-05,3.1338164e-05,3.875935,2.0665902e-05,2.2350223e-05,21.563921,1.5759342,2.116523e-05,5.864216,2.6414784e-05,3.0242129e-05,13.700781,0.9239156,2.2972963e-05,2.616475e-05,3.0587827e-05,2.3369312e-05,2.4340105e-05,2.6204358e-05,3.0361238e-05,3.0170898,2.4433037e-05,2.3469998e-05,2.3269806e-05,5.3938494,2.6450696e-05
HSPA2,0.0002248186,19.596754,0.00033170736,0.00038299322,137.21321,0.00021429977,0.00022937379,26.137693,26.260921,0.00025342187,36.659927,0.00026495423,0.00034002113,39.191208,2.8769453,0.00023255657,0.00024873577,0.000247859,0.00023588043,0.00026137088,0.00026392352,0.00028867566,93.37363,0.00020537937,0.00028443386,0.00022285065,38.777245,0.00025121277
EVI2A,0.00022902936,50.6164,0.00027333628,0.00033724873,17.282522,0.0002018542,0.00023556653,23.922745,13.084936,0.0002550532,19.91861,0.00028539504,0.00026952743,117.219185,6.1807985,0.00025028686,0.00029045966,0.0002871472,0.00023210298,0.00024284396,0.000295229,0.00025939528,21.17114,0.00023859917,0.00028836797,0.00025353243,56.76582,0.00023490113
OMG,0.00028386514,11.958541,0.00039032262,0.00044745687,91.402855,0.00024966703,0.00025179182,8.80068,263.8188,0.00027894802,7.161627,0.00028186027,0.00033301645,29.80494,2.1099598,0.00028106666,0.000313786,0.0003149891,0.00026124017,0.0003196669,0.00029468746,0.0003260069,155.28923,0.00029839316,0.00029708713,0.00025415194,57.56995,0.0002720921
WDR60,0.00019772278,37.87456,0.00026002154,0.00027695252,51.2271,0.00017290653,0.00018174603,21.56398,59.044792,0.00020154694,15.865365,0.00020829345,0.00024040915,57.723095,1.733101,0.00019621725,0.0002204417,0.00022214977,0.00018416076,0.00020755644,0.0002204597,0.00023380027,59.602352,0.00020053872,0.00021400342,0.00018645544,21.282766,0.00019499879
RGS13,0.000250052,6.620323,0.00020955273,0.0003702085,5.9784303,0.00018504672,0.0002209242,8.638349,1.9661041,0.00020401766,5.1190705,0.000222625,0.00035280787,24.931007,49.395958,0.00019947198,0.00026778918,0.00022736168,0.00022269538,0.00020308814,0.00025930005,0.00019336418,6.458037,0.00013853426,0.00019720498,0.00020343499,12.468086,0.00015676925
OMD,2.9561548e-05,9.8675165,3.633069e-05,3.6142545e-05,4.178619,2.556533e-05,2.5739995e-05,4.8451056,2.1709893,2.3587829e-05,35.2421,3.3004544e-05,3.5905792e-05,21.715826,1.1719568,2.528178e-05,3.108887e-05,3.5625977e-05,2.6662821e-05,2.7713628e-05,3.2918695e-05,3.6500893e-05,4.7447624,3.362597e-05,2.7683513e-05,2.8556758e-05,4.379253,2.9191695e-05
FGD3,5.2569543e-05,11.508355,6.3772284e-05,8.472532e-05,10.031976,4.7813428e-05,5.6352554e-05,7.047704,5.286488,6.0078226e-05,3.298378,6.7551344e-05,6.6443085e-05,25.011442,2.0273035,5.867247e-05,6.6128196e-05,6.433894e-05,5.720227e-05,5.8936283e-05,6.738127e-05,6.1923245e-05,8.3731785,5.290278e-05,6.834803e-05,5.824325e-05,18.14743,5.6314988e-05
EDN2,0.0001217766,4.170164,0.0002036488,0.00017162296,25.748808,0.00010117075,0.00011483683,4.791016,6.6831174,0.00013483413,1.4808279,0.00012652582,0.0001807838,5.58551,0.38476583,0.00011633767,0.00012478036,0.00011693885,0.00013036288,0.00014382848,0.00013435035,0.00015789842,23.415443,0.00010757888,0.00013830465,0.00010849507,3.6804972,0.00013378476
BCL11B,9.024935e-05,5.967396,0.00012788517,0.00016248338,23.421745,8.243169e-05,9.675915e-05,3.80887,6.9245973,0.000100798774,2.62389,0.000100009034,0.00013064349,18.967188,1.9255139,9.497259e-05,0.0001081307,0.00010406374,0.00010870837,0.00010883963,0.00010606989,0.000102100144,19.921942,7.699621e-05,0.00012422205,9.4628434e-05,35.39652,0.00010396536
IL22,6.345295e-07,0.20068642,6.7080197e-07,1.1037592e-06,0.08137417,5.6255516e-07,8.1184885e-07,0.0649941,0.051558536,7.169503e-07,0.04796614,7.954116e-07,7.5615617e-07,0.91793346,0.019444887,7.8527813e-07,8.1548205e-07,8.213477e-07,9.82822e-07,8.4380457e-07,8.398222e-07,7.5075855e-07,0.15013866,5.8444874e-07,9.085285e-07,7.6395816e-07,1.3660803,7.012622e-07
TSPAN8,0.0005610139,43.71328,0.0006682126,0.0008561814,153.9033,0.00046047414,0.0005402968,22.362532,59.823006,0.0005461576,41.513527,0.00062398845,0.0006921345,64.19331,5.3249354,0.00054566487,0.0006715748,0.0006792355,0.0005999769,0.00061472045,0.00068087335,0.0005776605,258.32938,0.00050992495,0.0006328835,0.00055510167,48.424698,0.0005472497
PTPRB,0.00028742923,87.60813,0.0002802985,0.00032119217,34.794453,0.00022098121,0.00025092403,196.11176,5.879113,0.00022179494,17.126143,0.00029252947,0.00033027935,60.441456,5.8488855,0.0002452203,0.00028711095,0.0002910569,0.0002705791,0.00024807377,0.00028757245,0.00032550245,16.740768,0.00023851627,0.00025119897,0.00025789064,35.436333,0.00026938497
ADGRE2,0.00019144415,17.09011,0.00021318461,0.0002516942,12.749318,0.00016018811,0.00019142142,15.755384,6.1491003,0.00018844397,7.682679,0.00023302791,0.00023030148,59.50361,6.394311,0.00019080404,0.00023071007,0.00023626062,0.00018314869,0.00018441286,0.0002506416,0.00020368317,14.642738,0.0001919494,0.00021087618,0.00020407441,18.21872,0.00019476013
KLF2,0.0006539482,107.41141,0.0007974825,0.0010218412,122.44102,0.0005855197,0.00065892603,95.0527,44.444153,0.0007009746,55.118256,0.0008251116,0.0007787347,206.12035,10.418722,0.0006946646,0.00079776195,0.0007589671,0.0006636306,0.00070440356,0.00080439466,0.0007287933,81.68989,0.00064663595,0.00079475896,0.0006879229,93.32713,0.0006607018
F2RL3,4.192785e-05,17.382595,4.1840198e-05,5.0936516e-05,4.830056,3.3065702e-05,3.746653e-05,49.625008,2.40872,3.5959536e-05,3.059822,4.3711105e-05,4.8946524e-05,21.612621,1.5536789,3.6887624e-05,4.0836025e-05,4.3448268e-05,4.119937e-05,3.799931e-05,4.2230567e-05,5.0961462e-05,3.9527116,3.5019446e-05,3.834522e-05,3.8707818e-05,11.897573,4.0739265e-05
TUBA4A,0.00029636108,59.637386,0.00037429773,0.00045769045,91.01662,0.0002656404,0.00029839,28.30769,28.181143,0.00032413699,15.825551,0.00036785778,0.00038197168,88.25238,4.9521594,0.0003189001,0.00035982445,0.0003426672,0.0003067224,0.00032852613,0.00036498834,0.00035078198,83.688,0.00029888915,0.0003721201,0.0003153007,62.264816,0.00031759526
GNG11,0.000644417,107.744156,0.0007225513,0.0007988919,104.866005,0.00054041046,0.0005737968,603.47943,29.545668,0.00054741034,89.996086,0.00066677417,0.0008235201,296.2812,12.573842,0.000591268,0.00064365094,0.0007270438,0.00062842184,0.00063328847,0.0006667881,0.0007967062,78.4276,0.00059719075,0.0006132653,0.00059810723,174.71724,0.00068749295
FGL2,0.00034835932,70.22362,0.0004223227,0.00047875542,28.26853,0.00031068234,0.00036629132,34.66691,12.812193,0.00036686487,25.332417,0.00047547542,0.00042154698,170.4059,7.6349807,0.0003741046,0.0004508521,0.00047171346,0.00034341688,0.00036943334,0.0004824329,0.00040270385,23.195755,0.00040722996,0.00041784605,0.00040049295,56.807903,0.0003939251
STEAP4,0.0005704577,184.35489,0.00065037824,0.00076883915,171.12662,0.0004750648,0.0005474074,52.962925,60.683453,0.0005733283,22.722332,0.0006550323,0.0007093444,164.66908,3.676728,0.0005687442,0.00068240997,0.00066531065,0.0005788392,0.00058004586,0.00071057124,0.00064699707,300.31787,0.00057604595,0.00064753153,0.00060111954,36.838078,0.0005608597
SPINK2,4.2821222e-05,4.130254,5.780578e-05,9.086704e-05,9.532709,4.0743373e-05,4.540536e-05,1.669597,3.007646,5.0252052e-05,1.795851,5.5186007e-05,5.769637e-05,5.7211514,1.4613055,4.9626087e-05,5.3385298e-05,4.9049453e-05,4.9849197e-05,5.5773617e-05,4.9163256e-05,5.1575928e-05,6.7123713,4.0176445e-05,5.6493165e-05,4.5952595e-05,9.932012,4.6629706e-05
KDR,7.8772566e-05,12.508748,8.969077e-05,0.000112258735,17.956335,6.580306e-05,7.232264e-05,45.743813,4.7217364,7.040981e-05,9.4306345,8.689819e-05,9.986249e-05,20.332203,1.4757636,7.263764e-05,8.155429e-05,8.92105e-05,8.0303354e-05,7.9010795e-05,8.570436e-05,9.223947e-05,19.1756,7.009503e-05,7.6736455e-05,7.435555e-05,9.249353,8.340781e-05
VPREB3,4.3031705e-05,2.6479547,6.0317896e-05,8.2174585e-05,3.76438,3.8525548e-05,4.456176e-05,1.3150065,1.617258,4.655269e-05,1.041473,5.451343e-05,5.3959255e-05,4.309786,0.76910764,4.8367863e-05,5.8360787e-05,5.7666606e-05,4.8544498e-05,5.539252e-05,5.1370065e-05,4.2855092e-05,3.7794728,4.412534e-05,5.9271115e-05,4.6544686e-05,8.9598255,4.3860262e-05
RAC2,0.00055039075,87.83324,0.00063574704,0.000863057,52.106358,0.00047588727,0.00056294585,56.59406,24.582777,0.00060369156,32.081673,0.00066479977,0.0006892708,214.24872,16.1388,0.00058435585,0.00068059686,0.0006419712,0.0005847594,0.00060712814,0.0006865731,0.00060490234,40.371056,0.00051885913,0.0006697604,0.00058682816,139.58406,0.0005461251
LIF,7.7756136e-05,6.1212606,9.1181966e-05,0.00012602932,13.135959,6.559973e-05,7.271531e-05,3.787973,5.7017317,7.561356e-05,4.4052715,7.997379e-05,0.00010648563,10.983223,8.222768,7.369705e-05,8.879249e-05,7.973132e-05,7.608995e-05,7.6021046e-05,8.662705e-05,8.036111e-05,15.27026,6.181785e-05,7.91867e-05,7.1206814e-05,6.5603127,6.858448e-05
APOBEC3A,0.0001397864,14.149026,0.00016766047,0.00018543257,24.800234,0.00012015384,0.00013716983,12.004134,5.210066,0.00014181143,3.9967644,0.00017288013,0.00017871975,39.64277,2.0766714,0.00014250466,0.00016167048,0.00017316817,0.00013345928,0.00014221012,0.00018102975,0.00015910326,23.263721,0.00014508373,0.00015851672,0.00014765188,12.14956,0.00015527889
KRT17,0.0022708725,72.997284,0.0032379995,0.0038685908,1532.3728,0.0021744003,0.0023574238,110.11132,143.25179,0.002599135,58.06334,0.0027219134,0.0031121252,182.22528,10.870088,0.002392777,0.0026338596,0.0025439786,0.002333971,0.002559234,0.0025799994,0.0026245555,802.0355,0.0018848735,0.0028923792,0.0022244395,462.95438,0.0024907908
CPA4,9.238614e-05,0.6437467,0.000103401886,0.00012592351,28.8544,7.473039e-05,9.348205e-05,0.5176683,11.91391,9.372196e-05,1.0642408,0.00010846365,0.00010529831,3.424392,0.23247474,9.435736e-05,0.00011919246,0.000103453116,9.6934324e-05,9.040568e-05,0.00010741878,8.867868e-05,40.397205,8.089143e-05,0.00011899014,9.707507e-05,3.6718597,9.6173826e-05
CDHR3,0.00035136685,14.833532,0.0004564715,0.00047895976,55.90218,0.0003060405,0.00030672754,15.821744,153.88474,0.00032234695,6.572984,0.00032837462,0.00039005882,26.067875,1.352641,0.00032716503,0.00038431768,0.0003845714,0.00029345803,0.0003591632,0.00035160012,0.00038780863,65.650925,0.00034689126,0.00032569328,0.0002905613,27.356987,0.00031572522
PODXL,0.00017195556,18.903126,0.00021868326,0.00024497506,78.891624,0.0001503452,0.0001618466,78.563965,19.8271,0.00016634917,8.99031,0.00018442087,0.00023860275,46.310646,4.807173,0.0001659199,0.00018672274,0.0001998599,0.00017165857,0.00018590874,0.00019498795,0.0002076878,87.9142,0.00016192699,0.00018934497,0.00016406937,29.40894,0.00018875035
CHN1,5.373766e-05,10.051189,6.9020774e-05,7.805303e-05,10.240033,4.82614e-05,4.9609032e-05,16.885391,5.8486524,5.0745013e-05,16.503036,6.002416e-05,7.177805e-05,9.915816,0.622371,5.1534887e-05,5.8857036e-05,5.67352e-05,5.2000647e-05,5.6905825e-05,5.8990758e-05,6.6004126e-05,6.780298,5.1612966e-05,5.5869e-05,5.063595e-05,9.193869,5.4918106e-05
